0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.1,901.8,873.7,842.1,831.1,811.8,823,851.8,878.2,907.1,894.7,855.2,869.8,887.9,892.1,895.5,897.4,898.5,883.1,847.7,847.5,892.3,962.5,1031.2,4529,4431.4,4421.6,4573.9,4733,4778.4,4724.9,4630,4480.7,4429.2,4371.8,4358.8,4344.8,4336.3,4403.8,4572.7,4745.1,4772.3,4658.9,4628.6,4672.6,4633.7,4563.5,4471.3,4403.3,4338,4195.2,4106.7,4240.8,4448.8,4522.5,4462.1,4462.4,1004.7,982.4,924.3,891,893.3,893.2,871,867.8,855.6,810.8,730.4,713.1,735,785.8,807.8,785.7,776.1,798.1,801.9,774.3,756.8,735,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.8,788.7,827.2,878.5,882,859.4,867.6,895.3,959.6,967.4,923.3,885.9,901.4,892.6,890,883.8,3497.5,3491,3456.2,3398.1,3412.9,3482.9,3472.2,3391.9,3368.1,3490.7,3549.7,3430,3347.8,3385.1,3486.4,3530.6,3451.2,3372.7,3398.1,3348.3,3408.4,3535.2,3630.7,3678,4507.8,4402.2,4450.2,4564.7,4739,4824.6,4745.6,4594.8,4465.8,4396.7,4417.5,4426.5,4399.6,4331.7,4389.3,4563.9,4653.3,4711.7,4687.7,4663.6,4661.3,4589.7,4561.6,4517.5,4421,4302.2,4184.9,4147.1,4285.2,4450.6,4539.5,4535.2,4513.7,3534.4,3392.9,3297,3306.6,3414.2,3541.5,3560.8,3494.9,3490.7,3384,3115.6,2981.8,3038.5,3198.1,3281.1,3223.9,3114.2,3085.3,3145.3,3076.3,2971,2916.4,2892.8,762.7,788.7,780.8,749.1,755.2,745.7,722.1,728.8,758.1,785.7,801.9,781.4,736.1,716.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,107.2,196.1,325.1,478.6,605.9,680.7,726.2,785.2,872.5,909.2,893.1,873,3154.6,3272.4,3383.8,3510.1,3517.8,3419.4,3346.8,3419.2,3524.2,3499.2,3398.6,3352.6,3434.8,3490.5,3450.5,3486.1,4328.2,4281.8,4176.1,4164.1,4175.2,4250.8,4267.7,4231.9,4246.7,4375.8,4434,4378,4294.5,4251.7,4256.4,4268.7,4244.8,4196,4261,4271.2,4298.1,4317.9,4335.3,4402.9,4453.4,4424.9,4490.3,4602,4720.4,4760,4678.8,4534.5,4421.5,4355.9,4428.8,4488.1,4457.4,4387.5,4405.2,4509.8,4592.9,4672.8,4719.9,4676.5,4657.8,4563.3,4530.2,4501.2,4426.9,4336.8,4260.8,4246.4,4350.3,4471.8,4488.9,4537.2,4443.5,4323.2,4202.1,4154.1,4210.7,4288.1,4338,4309.1,4281.6,4299.5,4165.5,3913,3752.8,3799.9,3965.2,4068.9,4024,3908.7,3889.1,3970.4,3889.5,3724.6,3642,3576.9,2950.2,3012.2,3020.7,3031.3,3020.2,2996.6,2974.3,3004.8,3050.4,3043.9,3048.2,3027.9,2923.7,2869.9,748.9,741.9,747.5,755.1,748.2,756.3,788.5,835.8,860.3,853.8,830.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5,31.1,15.2,-2.2,-3.8,-3.4,5.7,27.9,66.4,135.1,402.1,690,1071,1522.6,1937.5,2308.4,2635.2,2905.9,3118.8,3323.1,3355.7,3257.1,3201.3,4070.4,4148.1,4245,4321,4304.3,4206.4,4125.5,4203.1,4235.6,4220.2,4157.2,4119.8,4174.3,4176.2,4224.5,4300.3,4341.4,4290.2,4166.2,4122.2,4080.1,4166,4250,4271.6,4287.2,4385.5,4441.3,4439.4,4395.4,4307.5,4253.6,4261.5,4236.3,4204.7,4286.1,4311.3,4320.6,4319.5,4334.1,4385.1,4377.2,4430.4,4547.3,4620,4686.8,4693,4595.6,4471.5,4430.2,4359.9,4438.9,4455.3,4452.8,4448.4,4462.8,4508.8,4577.6,4666.3,4733.3,4636.2,4586.8,4512.8,4503.3,4495.1,4456.8,4406,4362.3,4401.9,4464.2,4471.7,4525.1,4551,4452.2,4291.7,4153.2,4134.3,4216.9,4273.7,4278.7,4294,4326.1,4312.5,4180.3,3989.1,3848.8,3866.6,3981.8,4018.9,3959.7,3927.7,3978.6,4037,3981.4,3850,3758.2,3659.2,3608.6,3713.9,3845.2,3829.9,3776.7,3726.2,3729.6,3781,3817.9,3847.5,3890.7,3866.9,3732.3,3634.6,2994.4,3092.6,3190.7,3130.2,2946.3,2935.3,2998.8,3033.1,3064.8,3119.1,3148,793.8,757.1,727.2,699.8,704.6,742.3,727.8,698.5,685,686.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4,56.3,56.6,56.3,56.8,51.8,57.1,55.9,49.9,43.7,30.5,136.1,84.7,32.3,-3.9,-6.1,17.2,86.5,218.5,427.9,755,1207.7,1680.6,2172.8,2660.3,3009.8,3336.6,3654.3,3936.8,4139.3,4225.1,4211.8,4128.9,4085.8,4128.1,4169.8,4245.4,4274.2,4208.9,4112.8,4102,4213.7,4195.2,4160.9,4130.6,4090.4,4043.7,4075.4,4167.8,4290.3,4326.9,4271.9,4202.6,4135.3,4111.7,4163,4268.1,4318,4303.7,4363.2,4419.8,4450.3,4421.4,4320.9,4242.9,4233.7,4204.2,4199.4,4249.2,4289.3,4311,4327.7,4355.9,4392.4,4411.1,4482.6,4572.2,4582.1,4624.8,4614.3,4525.6,4470,4440.1,4419.7,4404,4402.7,4462,4493.8,4502.4,4525.4,4575.7,4691.9,4705.5,4554.1,4500.5,4532.1,4485.1,4467.3,4502,4507,4481.4,4456,4462.6,4422.3,4493.7,4538.1,4445.9,4319.2,4179.8,4121.2,4188,4250.3,4233.5,4252.7,4272.2,4226.6,4161.4,4063.1,3914.1,3883.8,3928.5,3904.7,3878.3,3948,4033.3,4067.9,4087.8,4021.8,3951,3789.3,3658.4,3820,3953.1,3869,3795.9,3742.6,3742.5,3793.6,3847.3,3902.8,3912.6,3849,3780.2,3734.8,3728.7,3758.6,3807.6,3780.5,3671.3,3658.8,3654.3,3679.6,3750.8,3832.2,3853.9,3072,2991,2869.4,2772.8,2830.7,2894.6,2878.4,2841.3,2804.4,2819.6,726.7,718.1,731.5,759.1,765.8,724.7,680.6,689.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7,53,53.1,53.6,53.8,57,56.8,57.8,56.6,184.5,210.9,225.1,226.4,221.1,217.1,208.9,198.1,182.3,154.6,98.2,86.9,33,-2.2,6.20000000000001,66.1,214.7,454.4,795,1247.6,1790.2,2278.2,2719.5,3111.3,3425.2,3592.5,3783.2,3998.4,4193.2,4307.2,4299.3,4235.9,4157.1,4123.6,4145.3,4153.2,4173.5,4205.8,4125,4021.6,4070.8,4215.2,4184.4,4139.8,4117.7,4086,4026.1,4065.8,4169.5,4274.3,4302.6,4268.6,4228.7,4162.9,4167.3,4231.1,4315.1,4355.3,4357.1,4398.7,4422.5,4418.2,4403.7,4343.8,4261.1,4206.5,4198.6,4243.1,4288.8,4344.2,4338.8,4320.1,4368.9,4456,4423.5,4473.3,4570.6,4577.4,4558,4528.5,4507.3,4509.3,4469.1,4455.9,4421.2,4399.2,4440.7,4488.3,4524.4,4554.8,4600,4709.5,4688.1,4495.9,4423,4486.4,4482.1,4472.7,4539.2,4602.1,4568.2,4502.7,4446.1,4335.6,4420.7,4506.5,4466,4390,4269.9,4146.6,4118.8,4168.1,4197.5,4240.1,4173.7,4185.9,4237.9,4147.3,3964.7,3852.4,3836.7,3794.7,3798.1,3925.5,4040.9,4075.5,4106.3,4116.6,4091.6,3954.7,3793.9,3898.6,4030.2,3940.9,3855.3,3794.5,3765.6,3803.6,3871.4,3909,3886.4,3826.7,3792,3753,3722.9,3733.7,3749.2,3726.2,3693.5,3660.1,3615.8,3608.3,3679.2,3751.4,3762.3,3760.4,3746.8,3647.1,3533.9,3541.7,3613.7,3606.5,3583.8,3508.5,3465.3,2869.5,2916.6,2888.5,2876,2853.5,2825.9,2812.4,2770.4,694.6,699,702,718.4,732.9,752.7,733.2,719.9,768.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,160.4,127.2,98.9,79.1,65.7,60.5,64.1,65.2,206.6,201,206,209.5,205.3,200.1,212.3,224.4,222.7,245.7,269.2,292.4,297.2,284.7,277.7,227.2,184.4,141.9,86.1,43.7,19.7,26.7,82.6,207.2,418.4,762.3,1238.5,1802.1,2375.1,2891.7,3226.1,3470.4,3679.3,3850.9,3938.4,4026.5,4155,4259.9,4265.4,4244.1,4227,4171.9,4122.2,4113.6,4120.7,4177.4,4180.9,4066.7,3964.2,4037.6,4182.5,4158.3,4149.5,4134.6,4081.5,4028.7,4117.4,4134.9,4182,4219.7,4228.2,4223.2,4210,4227.3,4312.6,4403.2,4442.7,4435.6,4434.4,4403.8,4385.1,4384.7,4339.6,4249.9,4183.7,4214,4318.6,4365.1,4381.1,4326.7,4321.7,4401.7,4445.3,4397.8,4457.6,4518.9,4509.2,4513,4509.4,4491.1,4495.9,4488.8,4498.7,4500.5,4462.7,4439.5,4489.5,4568.3,4593,4593.5,4693.4,4672.7,4493.5,4419.4,4525.7,4519.3,4475.4,4532.2,4615.5,4586.2,4477.5,4379.2,4290.8,4400.5,4505,4511,4454.2,4348.9,4230.7,4164.6,4168,4191.7,4201.5,4167,4213.2,4278.1,4227.6,3995.3,3817.3,3789.6,3749.8,3743.4,3869.4,3995.4,4042.4,4083.4,4102.1,4188.9,4022.7,3854.7,3893.7,4066,4017.9,3948.9,3866,3805.5,3820.1,3878.3,3911.5,3866.2,3815.8,3795.3,3757,3686.7,3681.1,3740.5,3744.1,3740.5,3679.7,3643.4,3582.4,3642.5,3687.1,3681.5,3721.4,3734.6,3714.1,3618.8,3589,3645.1,3649.6,3629.9,3541,3469.8,3544,3659.3,3692.5,3720.3,3697.1,3628.3,3549.3,3469.5,2753.4,2826.6,2902,2880.5,2767.6,2807.2,2744,2703.8,2806.3,822.9,788.9,747,751.1,767.2,754.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.1,153.2,155.9,167.9,177.7,174.6,163.8,681.6,562.4,449.2,352.1,285,263.4,222.2,221.4,233.6,265.9,265.8,259,253.6,251.1,237,250.9,268.6,275.1,266.7,278.5,295.4,289.7,256.9,227.5,150.5,79.2,33.6,18.5,28,92.7,242.6,482.8,802.4,1201.8,1743.5,2346.7,2913.3,3354.2,3647.6,3752.3,3814.8,3907.3,4015.9,4095.1,4139.8,4206.5,4250.2,4210.3,4176.5,4204.6,4133.6,4058.2,4074.5,4135.7,4255,4209.7,4057.6,3957.3,4016.6,4094.2,4096.1,4122.5,4111.6,4046.3,3999.4,4079.6,4067.8,4090.4,4133.2,4169.6,4196.6,4227.8,4253.3,4356.9,4467.5,4487,4429.7,4419.3,4379,4338,4356,4339.6,4254.2,4181.8,4242.1,4361.8,4447.7,4403.6,4372.8,4381,4384.3,4371.3,4389.9,4454,4469.9,4437.8,4454,4494.3,4510.8,4513.5,4533.8,4650,4619.7,4518.8,4435.1,4506.1,4591.3,4573.5,4576.7,4672.7,4676.2,4537.4,4524.3,4618.6,4621.6,4521.6,4511.7,4583.5,4543.8,4491.8,4421.2,4305.2,4371.7,4551,4601.3,4520.1,4381.6,4240.9,4169,4198,4234.9,4212.1,4176.4,4200.8,4264.7,4196.8,3974.2,3862.1,3828.9,3784.6,3785.2,3874,3959.8,3989.9,4038.5,4069.1,4126.9,4036.2,3877.3,3895,4019.4,4035.8,3997.7,3899.4,3835,3842.7,3887.7,3925.9,3886.1,3837.6,3811.2,3761.3,3687.4,3679.7,3767.4,3813,3763.8,3763.5,3723.4,3632,3673.7,3699.4,3625.5,3614.5,3684.7,3711,3623.4,3635.7,3671.4,3700,3667.2,3590.5,3515.2,3504.1,3586.9,3629.3,3667.7,3705.7,3673.8,3554.9,3449.4,3450.7,3515.5,3596.4,3660.4,3596.8,3543.6,3481,3483.1,3554,2879,2873.3,2850.5,2809.5,2769.3,2758.2,709.1,632.9,560.4,584.5,570.1,494.5,407.5,291.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
