#DataThief C:\Users\mario\Downloads\arpes.png Sonntag 29-Sept.-2024 3:26:05 PM
-0.2202, 0.0937
-0.2202, 0.0918
-0.2202, 0.0898
-0.2202, 0.0879
-0.2184, 0.0859
-0.2184, 0.084
-0.2184, 0.082
-0.2184, 0.0801
-0.2166, 0.0781
-0.2166, 0.0762
-0.2166, 0.0742
-0.2166, 0.0723
-0.2147, 0.0703
-0.2147, 0.0684
-0.2147, 0.0664
-0.2147, 0.0645
-0.2147, 0.0625
-0.213, 0.0606
-0.213, 0.0587
-0.2112, 0.0567
-0.2112, 0.0548
-0.2112, 0.0528
-0.2094, 0.0509
-0.2094, 0.0489
-0.2094, 0.047
-0.2094, 0.045
-0.2076, 0.0431
-0.2076, 0.0411
-0.2076, 0.0392
-0.2076, 0.0372
-0.2058, 0.0352
-0.2058, 0.0333
-0.2058, 0.0314
-0.204, 0.0294
-0.204, 0.0275
-0.204, 0.0256
-0.2022, 0.0236
-0.2022, 0.0217
-0.2022, 0.0197
-0.2022, 0.0178
-0.2022, 0.0158
-0.2004, 0.0139
-0.2004, 0.0119
-0.2004, 9.9762e-3
-0.1987, 8.0276e-3
-0.1987, 6.0811e-3
-0.1987, 4.1346e-3
-0.1969, 2.186e-3
-0.1969, 2.3949e-4
-0.1969, -1.707e-3
-0.1969, -3.6535e-3
-0.1951, -5.6021e-3
-0.1951, -7.5486e-3
-0.1951, -9.4951e-3
-0.1933, -0.0114
-0.1933, -0.0134
-0.1933, -0.0153
-0.1933, -0.0173
-0.1915, -0.0192
-0.1915, -0.0212
-0.1897, -0.0212
-0.1897, -0.0231
-0.1897, -0.0251
-0.1897, -0.027
-0.1897, -0.029
-0.1897, -0.0309
-0.1879, -0.0329
-0.1879, -0.0348
-0.1879, -0.0368
-0.1861, -0.0387
-0.1861, -0.0406
-0.1861, -0.0426
-0.1843, -0.0445
-0.1843, -0.0465
-0.1843, -0.0484
-0.1843, -0.0504
-0.1825, -0.0523
-0.1825, -0.0543
-0.1825, -0.0562
-0.1807, -0.0582
-0.1807, -0.0601
-0.1807, -0.0621
-0.1789, -0.064
-0.1789, -0.066
-0.1789, -0.0679
-0.1789, -0.0699
-0.1789, -0.0718
-0.1771, -0.0738
-0.1771, -0.0757
-0.1753, -0.0776
-0.1753, -0.0796
-0.1753, -0.0815
-0.1735, -0.0835
-0.1735, -0.0854
-0.1735, -0.0874
-0.1735, -0.0893
-0.1717, -0.0913
-0.1717, -0.0932
-0.1717, -0.0952
-0.17, -0.0971
-0.17, -0.0991
-0.17, -0.101
-0.1682, -0.103
-0.1682, -0.1049
-0.1663, -0.1049
-0.1663, -0.1069
-0.1663, -0.1088
-0.1663, -0.1107
-0.1663, -0.1127
-0.1663, -0.1146
-0.1646, -0.1166
-0.1646, -0.1185
-0.1646, -0.1205
-0.1628, -0.1224
-0.1628, -0.1244
-0.1628, -0.1263
-0.161, -0.1283
-0.161, -0.1302
-0.161, -0.1322
-0.1592, -0.1341
-0.1592, -0.136
-0.1592, -0.138
-0.1574, -0.14
-0.1574, -0.1419
-0.1574, -0.1438
-0.1574, -0.1458
-0.1556, -0.1477
-0.1556, -0.1497
-0.1538, -0.1497
-0.1538, -0.1516
-0.1538, -0.1536
-0.1538, -0.1555
-0.152, -0.1575
-0.152, -0.1594
-0.152, -0.1614
-0.1502, -0.1633
-0.1502, -0.1653
-0.1502, -0.1672
-0.1484, -0.1692
-0.1484, -0.1711
-0.1484, -0.1731
-0.1466, -0.175
-0.1466, -0.177
-0.1466, -0.1789
-0.1448, -0.1808
-0.1448, -0.1828
-0.143, -0.1828
-0.143, -0.1847
-0.143, -0.1867
-0.143, -0.1886
-0.143, -0.1905
-0.143, -0.1925
-0.1413, -0.1945
-0.1413, -0.1964
-0.1395, -0.1984
-0.1395, -0.2003
-0.1395, -0.2023
-0.1377, -0.2042
-0.1377, -0.2062
-0.1359, -0.2081
-0.1359, -0.2101
-0.1359, -0.212
-0.1341, -0.2139
-0.1341, -0.2159
-0.1341, -0.2178
-0.1341, -0.2198
-0.1323, -0.2217
-0.1323, -0.2237
-0.1305, -0.2256
-0.1305, -0.2276
-0.1287, -0.2295
-0.1287, -0.2315
-0.1287, -0.2334
-0.1269, -0.2354
-0.1269, -0.2373
-0.1269, -0.2393
-0.1251, -0.2412
-0.1251, -0.2432
-0.1233, -0.2451
-0.1233, -0.2471
-0.1233, -0.249
-0.1215, -0.2509
-0.1215, -0.2529
-0.1197, -0.2529
-0.1197, -0.2548
-0.1197, -0.2568
-0.1197, -0.2587
-0.1197, -0.2607
-0.1197, -0.2626
-0.1179, -0.2646
-0.1161, -0.2665
-0.1161, -0.2685
-0.1143, -0.2704
-0.1143, -0.2724
-0.1143, -0.2743
-0.1126, -0.2763
-0.1126, -0.2782
-0.1108, -0.2802
-0.1108, -0.2821
-0.109, -0.2841
-0.109, -0.286
-0.1072, -0.286
-0.1072, -0.2879
-0.1072, -0.2899
-0.1072, -0.2918
-0.1072, -0.2938
-0.1054, -0.2957
-0.1036, -0.2977
-0.1036, -0.2995
-0.1036, -0.3016
-0.1018, -0.3035
-0.1018, -0.3054
-0.1, -0.3074
-0.1, -0.3094
-0.0982, -0.3113
-0.0982, -0.3133
-0.0964, -0.3133
-0.0964, -0.3152
-0.0964, -0.3172
-0.0964, -0.3191
-0.0946, -0.3191
-0.0946, -0.3211
-0.0946, -0.323
-0.0928, -0.3249
-0.0928, -0.3269
-0.091, -0.3288
-0.091, -0.3308
-0.0892, -0.3327
-0.0892, -0.3347
-0.0874, -0.3366
-0.0874, -0.3386
-0.0857, -0.3405
-0.0839, -0.3425
-0.0839, -0.3444
-0.0839, -0.3464
-0.0839, -0.3483
-0.0821, -0.3503
-0.0803, -0.3522
-0.0803, -0.3542
-0.0785, -0.3561
-0.0785, -0.358
-0.0767, -0.3599
-0.0749, -0.362
-0.0749, -0.3639
-0.0731, -0.3639
-0.0731, -0.3658
-0.0731, -0.3678
-0.0731, -0.3697
-0.0713, -0.3697
-0.0713, -0.3717
-0.0695, -0.3736
-0.0677, -0.3756
-0.0677, -0.3775
-0.0659, -0.3795
-0.0641, -0.3814
-0.0641, -0.3834
-0.0623, -0.3853
-0.0605, -0.3873
-0.0605, -0.3892
-0.0587, -0.3912
-0.0587, -0.3931
-0.057, -0.3951
-0.0552, -0.397
-0.0534, -0.399
-0.0516, -0.4009
-0.0498, -0.4029
-0.0498, -0.4048
-0.0498, -0.4068
-0.048, -0.4068
-0.048, -0.4087
-0.0462, -0.4087
-0.0444, -0.4107
-0.0426, -0.4126
-0.0408, -0.4144
-0.039, -0.4165
-0.0372, -0.4184
-0.0372, -0.4203
-0.0354, -0.4203
-0.0354, -0.4223
-0.0336, -0.4223
-0.0318, -0.4243
-0.03, -0.4262
-0.0283, -0.4262
-0.0283, -0.4282
-0.0265, -0.4282
-0.0247, -0.4282
-0.0229, -0.4282
-0.0229, -0.4301
-0.0211, -0.4301
-0.0193, -0.4321
-0.0175, -0.434
-0.0157, -0.434
-0.0157, -0.436
-0.0139, -0.436
-0.0121, -0.436
-0.0103, -0.436
-8.5202e-3, -0.436
-6.7265e-3, -0.436
-4.9327e-3, -0.436
-3.139e-3, -0.438
-1.3453e-3, -0.438
