Position	Messung 1
-6.702	0.21
-6.701	0.21
-6.699	0.21
-6.698	0.21
-6.696	0.22
-6.694	0.21
-6.693	0.21
-6.692	0.21
-6.690	0.21
-6.688	0.21
-6.687	0.21
-6.686	0.21
-6.684	0.21
-6.682	0.21
-6.681	0.21
-6.680	0.21
-6.678	0.21
-6.676	0.21
-6.675	0.21
-6.674	0.21
-6.672	0.21
-6.670	0.21
-6.669	0.20
-6.668	0.21
-6.666	0.21
-6.665	0.21
-6.663	0.21
-6.661	0.21
-6.660	0.21
-6.659	0.21
-6.657	0.21
-6.655	0.21
-6.654	0.21
-6.653	0.21
-6.651	0.21
-6.649	0.21
-6.648	0.22
-6.647	0.22
-6.645	0.23
-6.643	0.22
-6.642	0.22
-6.641	0.22
-6.639	0.22
-6.637	0.22
-6.636	0.22
-6.635	0.22
-6.633	0.22
-6.631	0.22
-6.630	0.21
-6.628	0.22
-6.627	0.22
-6.626	0.22
-6.624	0.22
-6.622	0.22
-6.621	0.22
-6.620	0.22
-6.618	0.22
-6.616	0.22
-6.615	0.22
-6.614	0.22
-6.612	0.22
-6.610	0.22
-6.609	0.22
-6.608	0.22
-6.606	0.23
-6.604	0.23
-6.603	0.23
-6.602	0.23
-6.600	0.23
-6.598	0.22
-6.597	0.23
-6.595	0.23
-6.594	0.23
-6.593	0.23
-6.591	0.24
-6.589	0.24
-6.588	0.24
-6.587	0.24
-6.585	0.24
-6.583	0.24
-6.582	0.24
-6.581	0.24
-6.579	0.24
-6.577	0.24
-6.576	0.24
-6.575	0.24
-6.573	0.25
-6.571	0.24
-6.570	0.24
-6.569	0.24
-6.567	0.24
-6.565	0.24
-6.564	0.24
-6.563	0.24
-6.561	0.24
-6.560	0.24
-6.558	0.24
-6.556	0.24
-6.555	0.24
-6.554	0.25
-6.552	0.25
-6.550	0.25
-6.549	0.25
-6.548	0.25
-6.546	0.25
-6.544	0.25
-6.543	0.25
-6.542	0.25
-6.540	0.25
-6.538	0.25
-6.537	0.26
-6.536	0.26
-6.534	0.26
-6.532	0.27
-6.531	0.27
-6.530	0.27
-6.528	0.27
-6.527	0.27
-6.525	0.28
-6.523	0.28
-6.522	0.28
-6.521	0.29
-6.519	0.29
-6.517	0.29
-6.516	0.29
-6.515	0.29
-6.513	0.29
-6.511	0.29
-6.510	0.30
-6.509	0.29
-6.507	0.30
-6.505	0.30
-6.504	0.30
-6.503	0.30
-6.501	0.30
-6.499	0.30
-6.498	0.30
-6.497	0.30
-6.495	0.30
-6.494	0.30
-6.492	0.30
-6.490	0.30
-6.489	0.31
-6.488	0.30
-6.486	0.30
-6.484	0.30
-6.483	0.30
-6.482	0.30
-6.480	0.30
-6.478	0.30
-6.477	0.30
-6.476	0.30
-6.474	0.29
-6.472	0.29
-6.471	0.29
-6.470	0.29
-6.468	0.30
-6.466	0.29
-6.465	0.29
-6.464	0.29
-6.462	0.29
-6.460	0.29
-6.459	0.29
-6.457	0.29
-6.456	0.29
-6.455	0.29
-6.453	0.29
-6.451	0.28
-6.450	0.28
-6.449	0.29
-6.447	0.29
-6.445	0.28
-6.444	0.28
-6.443	0.28
-6.441	0.28
-6.439	0.28
-6.438	0.28
-6.437	0.28
-6.435	0.28
-6.433	0.27
-6.432	0.27
-6.431	0.27
-6.429	0.27
-6.427	0.27
-6.426	0.27
-6.424	0.27
-6.423	0.27
-6.422	0.27
-6.420	0.27
-6.418	0.27
-6.417	0.27
-6.416	0.27
-6.414	0.27
-6.412	0.27
-6.411	0.27
-6.410	0.27
-6.408	0.27
-6.406	0.27
-6.405	0.27
-6.404	0.27
-6.402	0.27
-6.400	0.27
-6.399	0.27
-6.398	0.27
-6.396	0.27
-6.394	0.27
-6.393	0.27
-6.391	0.26
-6.390	0.26
-6.389	0.27
-6.387	0.26
-6.385	0.26
-6.384	0.26
-6.383	0.26
-6.381	0.26
-6.379	0.26
-6.378	0.26
-6.377	0.26
-6.375	0.26
-6.373	0.26
-6.372	0.26
-6.371	0.26
-6.369	0.25
-6.367	0.26
-6.366	0.26
-6.365	0.26
-6.363	0.25
-6.361	0.25
-6.360	0.25
-6.359	0.25
-6.357	0.25
-6.356	0.24
-6.354	0.25
-6.352	0.25
-6.351	0.26
-6.350	0.25
-6.348	0.25
-6.346	0.25
-6.345	0.25
-6.344	0.25
-6.342	0.25
-6.340	0.25
-6.339	0.25
-6.338	0.25
-6.336	0.25
-6.334	0.25
-6.333	0.25
-6.332	0.25
-6.330	0.25
-6.328	0.25
-6.327	0.25
-6.326	0.25
-6.324	0.25
-6.323	0.25
-6.321	0.25
-6.319	0.24
-6.318	0.25
-6.317	0.25
-6.315	0.25
-6.313	0.25
-6.312	0.25
-6.311	0.25
-6.309	0.25
-6.307	0.25
-6.306	0.25
-6.305	0.25
-6.303	0.25
-6.301	0.25
-6.300	0.25
-6.299	0.24
-6.297	0.24
-6.295	0.24
-6.294	0.25
-6.293	0.24
-6.291	0.24
-6.290	0.24
-6.288	0.24
-6.286	0.24
-6.285	0.24
-6.284	0.24
-6.282	0.25
-6.280	0.25
-6.279	0.25
-6.278	0.24
-6.276	0.25
-6.274	0.25
-6.273	0.25
-6.272	0.25
-6.270	0.25
-6.268	0.25
-6.267	0.25
-6.266	0.25
-6.264	0.24
-6.262	0.25
-6.261	0.25
-6.260	0.25
-6.258	0.25
-6.256	0.24
-6.255	0.25
-6.253	0.25
-6.252	0.25
-6.251	0.24
-6.249	0.25
-6.247	0.24
-6.246	0.24
-6.245	0.25
-6.243	0.24
-6.241	0.25
-6.240	0.24
-6.239	0.24
-6.237	0.24
-6.235	0.24
-6.234	0.24
-6.233	0.24
-6.231	0.25
-6.229	0.24
-6.228	0.24
-6.227	0.24
-6.225	0.24
-6.223	0.24
-6.222	0.25
-6.220	0.24
-6.219	0.24
-6.218	0.24
-6.216	0.24
-6.214	0.24
-6.213	0.24
-6.212	0.24
-6.210	0.24
-6.208	0.24
-6.207	0.24
-6.206	0.24
-6.204	0.24
-6.202	0.24
-6.201	0.24
-6.200	0.24
-6.198	0.24
-6.196	0.24
-6.195	0.24
-6.194	0.24
-6.192	0.24
-6.190	0.24
-6.189	0.24
-6.188	0.24
-6.186	0.24
-6.185	0.25
-6.183	0.24
-6.181	0.24
-6.180	0.24
-6.179	0.24
-6.177	0.24
-6.175	0.24
-6.174	0.24
-6.173	0.25
-6.171	0.25
-6.169	0.24
-6.168	0.25
-6.167	0.24
-6.165	0.24
-6.163	0.24
-6.162	0.25
-6.161	0.24
-6.159	0.25
-6.157	0.25
-6.156	0.25
-6.155	0.25
-6.153	0.25
-6.152	0.25
-6.150	0.26
-6.148	0.26
-6.147	0.26
-6.146	0.26
-6.144	0.26
-6.142	0.26
-6.141	0.26
-6.140	0.26
-6.138	0.26
-6.136	0.26
-6.135	0.26
-6.134	0.27
-6.132	0.26
-6.130	0.27
-6.129	0.27
-6.128	0.27
-6.126	0.27
-6.124	0.27
-6.123	0.27
-6.122	0.27
-6.120	0.27
-6.119	0.27
-6.117	0.27
-6.115	0.27
-6.114	0.27
-6.113	0.27
-6.111	0.27
-6.109	0.27
-6.108	0.26
-6.107	0.26
-6.105	0.26
-6.103	0.26
-6.102	0.26
-6.101	0.27
-6.099	0.26
-6.097	0.26
-6.096	0.26
-6.095	0.26
-6.093	0.26
-6.091	0.26
-6.090	0.26
-6.089	0.27
-6.087	0.27
-6.085	0.26
-6.084	0.26
-6.082	0.26
-6.081	0.26
-6.080	0.26
-6.078	0.26
-6.076	0.26
-6.075	0.26
-6.074	0.26
-6.072	0.26
-6.070	0.26
-6.069	0.26
-6.068	0.26
-6.066	0.24
-6.064	0.26
-6.063	0.26
-6.062	0.26
-6.060	0.26
-6.058	0.25
-6.057	0.26
-6.056	0.26
-6.054	0.26
-6.052	0.25
-6.051	0.25
-6.049	0.25
-6.048	0.25
-6.047	0.26
-6.045	0.24
-6.043	0.25
-6.042	0.25
-6.041	0.25
-6.039	0.25
-6.037	0.25
-6.036	0.25
-6.035	0.25
-6.033	0.26
-6.031	0.25
-6.030	0.25
-6.029	0.25
-6.027	0.25
-6.025	0.25
-6.024	0.26
-6.023	0.26
-6.021	0.25
-6.019	0.26
-6.018	0.25
-6.016	0.26
-6.015	0.25
-6.014	0.25
-6.012	0.25
-6.010	0.25
-6.009	0.25
-6.008	0.25
-6.006	0.25
-6.004	0.25
-6.003	0.25
-6.002	0.25
-6.000	0.26
-5.998	0.25
-5.997	0.25
-5.996	0.26
-5.994	0.26
-5.992	0.25
-5.991	0.26
-5.990	0.25
-5.988	0.25
-5.986	0.26
-5.985	0.25
-5.984	0.26
-5.982	0.25
-5.981	0.25
-5.979	0.25
-5.977	0.26
-5.976	0.25
-5.975	0.25
-5.973	0.26
-5.971	0.25
-5.970	0.25
-5.969	0.25
-5.967	0.25
-5.965	0.26
-5.964	0.26
-5.963	0.26
-5.961	0.26
-5.959	0.25
-5.958	0.26
-5.957	0.26
-5.955	0.26
-5.953	0.26
-5.952	0.26
-5.951	0.26
-5.949	0.26
-5.948	0.26
-5.946	0.28
-5.944	0.26
-5.943	0.27
-5.942	0.27
-5.940	0.27
-5.938	0.27
-5.937	0.27
-5.936	0.28
-5.934	0.28
-5.932	0.27
-5.931	0.28
-5.930	0.28
-5.928	0.28
-5.926	0.28
-5.925	0.29
-5.924	0.28
-5.922	0.28
-5.920	0.28
-5.919	0.28
-5.918	0.28
-5.916	0.28
-5.915	0.28
-5.913	0.28
-5.911	0.28
-5.910	0.28
-5.909	0.28
-5.907	0.28
-5.905	0.28
-5.904	0.28
-5.903	0.28
-5.901	0.28
-5.899	0.28
-5.898	0.28
-5.897	0.28
-5.895	0.28
-5.893	0.28
-5.892	0.28
-5.891	0.28
-5.889	0.28
-5.887	0.28
-5.886	0.28
-5.885	0.28
-5.883	0.28
-5.881	0.28
-5.880	0.28
-5.878	0.28
-5.877	0.28
-5.876	0.28
-5.874	0.28
-5.872	0.28
-5.871	0.28
-5.870	0.28
-5.868	0.28
-5.866	0.28
-5.865	0.28
-5.864	0.28
-5.862	0.28
-5.860	0.28
-5.859	0.28
-5.858	0.28
-5.856	0.28
-5.854	0.28
-5.853	0.28
-5.852	0.28
-5.850	0.28
-5.848	0.28
-5.847	0.28
-5.845	0.28
-5.844	0.28
-5.843	0.28
-5.841	0.28
-5.839	0.28
-5.838	0.28
-5.837	0.28
-5.835	0.28
-5.833	0.28
-5.832	0.28
-5.831	0.28
-5.829	0.27
-5.827	0.27
-5.826	0.28
-5.825	0.27
-5.823	0.28
-5.821	0.28
-5.820	0.28
-5.819	0.27
-5.817	0.28
-5.815	0.27
-5.814	0.27
-5.813	0.28
-5.811	0.28
-5.810	0.27
-5.808	0.27
-5.806	0.27
-5.805	0.27
-5.804	0.27
-5.802	0.27
-5.800	0.27
-5.799	0.27
-5.798	0.28
-5.796	0.28
-5.794	0.28
-5.793	0.28
-5.792	0.28
-5.790	0.28
-5.788	0.28
-5.787	0.27
-5.786	0.28
-5.784	0.28
-5.782	0.28
-5.781	0.28
-5.780	0.28
-5.778	0.28
-5.777	0.28
-5.775	0.28
-5.773	0.28
-5.772	0.28
-5.771	0.28
-5.769	0.28
-5.767	0.28
-5.766	0.28
-5.765	0.29
-5.763	0.29
-5.761	0.29
-5.760	0.29
-5.759	0.29
-5.757	0.29
-5.755	0.29
-5.754	0.30
-5.753	0.30
-5.751	0.30
-5.749	0.30
-5.748	0.30
-5.747	0.30
-5.745	0.30
-5.744	0.30
-5.742	0.30
-5.740	0.30
-5.739	0.30
-5.738	0.30
-5.736	0.30
-5.734	0.30
-5.733	0.30
-5.732	0.31
-5.730	0.29
-5.728	0.31
-5.727	0.31
-5.726	0.30
-5.724	0.31
-5.722	0.31
-5.721	0.31
-5.720	0.31
-5.718	0.31
-5.716	0.31
-5.715	0.31
-5.714	0.31
-5.712	0.31
-5.710	0.31
-5.709	0.31
-5.707	0.32
-5.706	0.32
-5.705	0.31
-5.703	0.31
-5.701	0.31
-5.700	0.31
-5.699	0.32
-5.697	0.31
-5.695	0.31
-5.694	0.31
-5.693	0.31
-5.691	0.31
-5.689	0.31
-5.688	0.32
-5.687	0.31
-5.685	0.31
-5.683	0.31
-5.682	0.31
-5.681	0.31
-5.679	0.31
-5.677	0.31
-5.676	0.31
-5.674	0.31
-5.673	0.31
-5.672	0.31
-5.670	0.31
-5.668	0.31
-5.667	0.31
-5.666	0.31
-5.664	0.31
-5.662	0.31
-5.661	0.31
-5.660	0.31
-5.658	0.31
-5.656	0.31
-5.655	0.31
-5.654	0.31
-5.652	0.31
-5.650	0.31
-5.649	0.31
-5.648	0.31
-5.646	0.31
-5.644	0.30
-5.643	0.30
-5.641	0.30
-5.640	0.30
-5.639	0.30
-5.637	0.30
-5.635	0.30
-5.634	0.30
-5.633	0.30
-5.631	0.30
-5.629	0.31
-5.628	0.30
-5.627	0.30
-5.625	0.30
-5.623	0.30
-5.622	0.30
-5.621	0.30
-5.619	0.30
-5.617	0.30
-5.616	0.30
-5.615	0.30
-5.613	0.30
-5.611	0.30
-5.610	0.30
-5.609	0.30
-5.607	0.30
-5.606	0.30
-5.604	0.29
-5.602	0.29
-5.601	0.29
-5.600	0.29
-5.598	0.29
-5.596	0.29
-5.595	0.29
-5.594	0.29
-5.592	0.30
-5.590	0.29
-5.589	0.29
-5.588	0.29
-5.586	0.29
-5.584	0.30
-5.583	0.29
-5.582	0.30
-5.580	0.30
-5.578	0.30
-5.577	0.30
-5.576	0.29
-5.574	0.30
-5.573	0.30
-5.571	0.31
-5.569	0.30
-5.568	0.30
-5.567	0.30
-5.565	0.30
-5.563	0.31
-5.562	0.31
-5.561	0.31
-5.559	0.31
-5.557	0.31
-5.556	0.30
-5.555	0.30
-5.553	0.31
-5.551	0.31
-5.550	0.30
-5.549	0.30
-5.547	0.30
-5.545	0.31
-5.544	0.30
-5.543	0.30
-5.541	0.30
-5.540	0.30
-5.538	0.30
-5.536	0.30
-5.535	0.30
-5.534	0.30
-5.532	0.30
-5.530	0.30
-5.529	0.30
-5.528	0.31
-5.526	0.31
-5.524	0.31
-5.523	0.30
-5.522	0.30
-5.520	0.31
-5.518	0.31
-5.517	0.31
-5.516	0.31
-5.514	0.31
-5.512	0.31
-5.511	0.31
-5.510	0.31
-5.508	0.31
-5.506	0.31
-5.505	0.31
-5.503	0.31
-5.502	0.31
-5.501	0.31
-5.499	0.31
-5.497	0.31
-5.496	0.31
-5.495	0.30
-5.493	0.31
-5.491	0.31
-5.490	0.31
-5.489	0.31
-5.487	0.31
-5.485	0.31
-5.484	0.31
-5.483	0.30
-5.481	0.31
-5.479	0.31
-5.478	0.31
-5.477	0.31
-5.475	0.31
-5.473	0.31
-5.472	0.31
-5.470	0.31
-5.469	0.32
-5.468	0.31
-5.466	0.31
-5.464	0.32
-5.463	0.32
-5.462	0.32
-5.460	0.32
-5.458	0.32
-5.457	0.32
-5.456	0.32
-5.454	0.32
-5.452	0.32
-5.451	0.33
-5.450	0.32
-5.448	0.32
-5.446	0.32
-5.445	0.32
-5.444	0.32
-5.442	0.32
-5.440	0.32
-5.439	0.32
-5.438	0.32
-5.436	0.32
-5.435	0.32
-5.433	0.33
-5.431	0.32
-5.430	0.32
-5.429	0.32
-5.427	0.32
-5.425	0.32
-5.424	0.32
-5.423	0.32
-5.421	0.32
-5.419	0.31
-5.418	0.32
-5.417	0.32
-5.415	0.32
-5.413	0.32
-5.412	0.32
-5.411	0.32
-5.409	0.32
-5.407	0.32
-5.406	0.32
-5.405	0.32
-5.403	0.32
-5.402	0.32
-5.400	0.32
-5.398	0.32
-5.397	0.32
-5.396	0.32
-5.394	0.32
-5.392	0.33
-5.391	0.33
-5.390	0.33
-5.388	0.33
-5.386	0.33
-5.385	0.33
-5.384	0.33
-5.382	0.33
-5.380	0.33
-5.379	0.33
-5.378	0.33
-5.376	0.33
-5.374	0.33
-5.373	0.32
-5.372	0.33
-5.370	0.33
-5.369	0.33
-5.367	0.33
-5.365	0.33
-5.364	0.33
-5.363	0.33
-5.361	0.34
-5.359	0.34
-5.358	0.34
-5.357	0.34
-5.355	0.34
-5.353	0.34
-5.352	0.34
-5.351	0.34
-5.349	0.34
-5.347	0.34
-5.346	0.34
-5.345	0.35
-5.343	0.35
-5.341	0.35
-5.340	0.35
-5.339	0.35
-5.337	0.35
-5.335	0.35
-5.334	0.35
-5.332	0.35
-5.331	0.35
-5.330	0.36
-5.328	0.36
-5.326	0.36
-5.325	0.36
-5.324	0.35
-5.322	0.36
-5.320	0.36
-5.319	0.36
-5.318	0.36
-5.316	0.36
-5.314	0.36
-5.313	0.36
-5.312	0.36
-5.310	0.36
-5.308	0.36
-5.307	0.36
-5.306	0.36
-5.304	0.36
-5.302	0.36
-5.301	0.36
-5.299	0.36
-5.298	0.36
-5.297	0.36
-5.295	0.35
-5.293	0.36
-5.292	0.36
-5.291	0.36
-5.289	0.36
-5.287	0.36
-5.286	0.35
-5.285	0.36
-5.283	0.36
-5.281	0.36
-5.280	0.36
-5.279	0.36
-5.277	0.36
-5.275	0.36
-5.274	0.36
-5.273	0.36
-5.271	0.36
-5.269	0.36
-5.268	0.37
-5.266	0.36
-5.265	0.36
-5.264	0.36
-5.262	0.36
-5.260	0.36
-5.259	0.36
-5.258	0.36
-5.256	0.36
-5.254	0.36
-5.253	0.36
-5.252	0.36
-5.250	0.36
-5.248	0.36
-5.247	0.36
-5.246	0.36
-5.244	0.36
-5.242	0.36
-5.241	0.37
-5.240	0.36
-5.238	0.36
-5.236	0.36
-5.235	0.36
-5.234	0.36
-5.232	0.36
-5.231	0.36
-5.229	0.36
-5.227	0.36
-5.226	0.36
-5.225	0.36
-5.223	0.36
-5.221	0.36
-5.220	0.36
-5.219	0.36
-5.217	0.36
-5.215	0.36
-5.214	0.36
-5.213	0.36
-5.211	0.36
-5.209	0.36
-5.208	0.36
-5.207	0.36
-5.205	0.36
-5.203	0.36
-5.202	0.37
-5.201	0.37
-5.199	0.37
-5.198	0.36
-5.196	0.37
-5.194	0.36
-5.193	0.37
-5.192	0.37
-5.190	0.37
-5.188	0.37
-5.187	0.37
-5.186	0.37
-5.184	0.37
-5.182	0.37
-5.181	0.37
-5.180	0.36
-5.178	0.36
-5.176	0.36
-5.175	0.37
-5.174	0.36
-5.172	0.36
-5.170	0.36
-5.169	0.36
-5.168	0.36
-5.166	0.37
-5.165	0.36
-5.163	0.36
-5.161	0.36
-5.160	0.37
-5.159	0.36
-5.157	0.36
-5.155	0.37
-5.154	0.37
-5.153	0.37
-5.151	0.37
-5.149	0.37
-5.148	0.37
-5.147	0.37
-5.145	0.37
-5.143	0.37
-5.142	0.37
-5.141	0.37
-5.139	0.37
-5.137	0.37
-5.136	0.37
-5.135	0.37
-5.133	0.38
-5.131	0.37
-5.130	0.37
-5.128	0.37
-5.127	0.37
-5.126	0.37
-5.124	0.37
-5.122	0.37
-5.121	0.37
-5.120	0.37
-5.118	0.37
-5.116	0.37
-5.115	0.37
-5.114	0.37
-5.112	0.36
-5.110	0.37
-5.109	0.37
-5.108	0.37
-5.106	0.37
-5.104	0.37
-5.103	0.37
-5.102	0.37
-5.100	0.37
-5.098	0.37
-5.097	0.37
-5.095	0.38
-5.094	0.37
-5.093	0.37
-5.091	0.37
-5.089	0.37
-5.088	0.37
-5.087	0.37
-5.085	0.37
-5.083	0.37
-5.082	0.37
-5.081	0.37
-5.079	0.37
-5.077	0.37
-5.076	0.38
-5.075	0.37
-5.073	0.37
-5.071	0.37
-5.070	0.37
-5.069	0.37
-5.067	0.38
-5.065	0.37
-5.064	0.37
-5.063	0.37
-5.061	0.37
-5.060	0.38
-5.058	0.37
-5.056	0.37
-5.055	0.38
-5.054	0.38
-5.052	0.38
-5.050	0.38
-5.049	0.38
-5.048	0.38
-5.046	0.38
-5.044	0.38
-5.043	0.38
-5.042	0.38
-5.040	0.38
-5.038	0.38
-5.037	0.38
-5.036	0.38
-5.034	0.37
-5.032	0.38
-5.031	0.38
-5.030	0.38
-5.028	0.38
-5.027	0.38
-5.025	0.38
-5.023	0.38
-5.022	0.38
-5.021	0.38
-5.019	0.38
-5.017	0.38
-5.016	0.39
-5.015	0.38
-5.013	0.39
-5.011	0.39
-5.010	0.39
-5.009	0.39
-5.007	0.38
-5.005	0.39
-5.004	0.39
-5.003	0.39
-5.001	0.39
-4.999	0.39
-4.998	0.39
-4.997	0.39
-4.995	0.39
-4.994	0.39
-4.992	0.39
-4.990	0.39
-4.989	0.39
-4.988	0.39
-4.986	0.39
-4.984	0.39
-4.983	0.39
-4.982	0.39
-4.980	0.39
-4.978	0.39
-4.977	0.39
-4.976	0.39
-4.974	0.39
-4.972	0.39
-4.971	0.39
-4.970	0.39
-4.968	0.39
-4.966	0.39
-4.965	0.39
-4.964	0.39
-4.962	0.39
-4.960	0.39
-4.959	0.40
-4.957	0.40
-4.956	0.40
-4.955	0.40
-4.953	0.39
-4.951	0.40
-4.950	0.40
-4.949	0.40
-4.947	0.40
-4.945	0.40
-4.944	0.40
-4.943	0.40
-4.941	0.40
-4.939	0.40
-4.938	0.40
-4.937	0.40
-4.935	0.40
-4.933	0.40
-4.932	0.40
-4.931	0.40
-4.929	0.40
-4.927	0.41
-4.926	0.40
-4.924	0.41
-4.923	0.41
-4.922	0.41
-4.920	0.41
-4.918	0.41
-4.917	0.41
-4.916	0.41
-4.914	0.41
-4.912	0.41
-4.911	0.41
-4.910	0.41
-4.908	0.41
-4.906	0.41
-4.905	0.41
-4.904	0.41
-4.902	0.41
-4.900	0.42
-4.899	0.41
-4.898	0.41
-4.896	0.41
-4.894	0.41
-4.893	0.41
-4.891	0.41
-4.890	0.41
-4.889	0.41
-4.887	0.41
-4.885	0.41
-4.884	0.41
-4.883	0.41
-4.881	0.41
-4.879	0.41
-4.878	0.41
-4.877	0.41
-4.875	0.41
-4.873	0.41
-4.872	0.42
-4.871	0.41
-4.869	0.41
-4.867	0.41
-4.866	0.41
-4.865	0.42
-4.863	0.41
-4.861	0.41
-4.860	0.41
-4.859	0.41
-4.857	0.41
-4.856	0.41
-4.854	0.42
-4.852	0.41
-4.851	0.41
-4.850	0.41
-4.848	0.41
-4.846	0.42
-4.845	0.42
-4.844	0.41
-4.842	0.41
-4.840	0.41
-4.839	0.41
-4.838	0.41
-4.836	0.41
-4.834	0.41
-4.833	0.41
-4.832	0.41
-4.830	0.41
-4.828	0.42
-4.827	0.41
-4.826	0.41
-4.824	0.41
-4.823	0.41
-4.821	0.41
-4.819	0.42
-4.818	0.42
-4.817	0.42
-4.815	0.42
-4.813	0.42
-4.812	0.42
-4.811	0.42
-4.809	0.42
-4.807	0.42
-4.806	0.42
-4.805	0.42
-4.803	0.42
-4.801	0.42
-4.800	0.41
-4.799	0.42
-4.797	0.41
-4.795	0.41
-4.794	0.42
-4.793	0.41
-4.791	0.42
-4.790	0.42
-4.788	0.41
-4.786	0.42
-4.785	0.41
-4.784	0.41
-4.782	0.42
-4.780	0.41
-4.779	0.41
-4.778	0.41
-4.776	0.41
-4.774	0.42
-4.773	0.42
-4.772	0.41
-4.770	0.41
-4.768	0.41
-4.767	0.42
-4.766	0.41
-4.764	0.42
-4.762	0.42
-4.761	0.41
-4.760	0.41
-4.758	0.41
-4.756	0.41
-4.755	0.41
-4.753	0.41
-4.752	0.41
-4.751	0.41
-4.749	0.41
-4.747	0.41
-4.746	0.41
-4.745	0.41
-4.743	0.41
-4.741	0.42
-4.740	0.42
-4.739	0.42
-4.737	0.42
-4.735	0.42
-4.734	0.42
-4.733	0.42
-4.731	0.42
-4.729	0.42
-4.728	0.42
-4.727	0.42
-4.725	0.42
-4.723	0.42
-4.722	0.42
-4.720	0.41
-4.719	0.41
-4.718	0.41
-4.716	0.41
-4.714	0.41
-4.713	0.42
-4.712	0.41
-4.710	0.41
-4.708	0.41
-4.707	0.41
-4.706	0.41
-4.704	0.41
-4.702	0.41
-4.701	0.41
-4.700	0.41
-4.698	0.41
-4.696	0.41
-4.695	0.41
-4.694	0.41
-4.692	0.41
-4.690	0.41
-4.689	0.41
-4.688	0.41
-4.686	0.41
-4.685	0.41
-4.683	0.41
-4.681	0.41
-4.680	0.41
-4.679	0.41
-4.677	0.41
-4.675	0.41
-4.674	0.40
-4.673	0.41
