Position	Messung 1
-6.702	0.18
-6.701	0.20
-6.699	0.20
-6.698	0.20
-6.696	0.20
-6.694	0.20
-6.693	0.20
-6.692	0.20
-6.690	0.21
-6.688	0.21
-6.687	0.21
-6.686	0.21
-6.684	0.21
-6.682	0.21
-6.681	0.21
-6.680	0.21
-6.678	0.21
-6.676	0.21
-6.675	0.21
-6.674	0.21
-6.672	0.21
-6.670	0.21
-6.669	0.21
-6.668	0.21
-6.666	0.21
-6.665	0.21
-6.663	0.21
-6.661	0.21
-6.660	0.21
-6.659	0.21
-6.657	0.21
-6.655	0.21
-6.654	0.21
-6.653	0.21
-6.651	0.21
-6.649	0.21
-6.648	0.21
-6.647	0.21
-6.645	0.21
-6.643	0.21
-6.642	0.21
-6.641	0.21
-6.639	0.21
-6.637	0.21
-6.636	0.21
-6.635	0.21
-6.633	0.21
-6.631	0.21
-6.630	0.21
-6.628	0.21
-6.627	0.21
-6.626	0.21
-6.624	0.21
-6.622	0.21
-6.621	0.21
-6.620	0.21
-6.618	0.21
-6.616	0.21
-6.615	0.21
-6.614	0.21
-6.612	0.21
-6.610	0.21
-6.609	0.20
-6.608	0.21
-6.606	0.21
-6.604	0.21
-6.603	0.21
-6.602	0.21
-6.600	0.21
-6.598	0.21
-6.597	0.21
-6.595	0.21
-6.594	0.21
-6.593	0.21
-6.591	0.21
-6.589	0.21
-6.588	0.21
-6.587	0.21
-6.585	0.21
-6.583	0.21
-6.582	0.21
-6.581	0.21
-6.579	0.21
-6.577	0.21
-6.576	0.21
-6.575	0.21
-6.573	0.21
-6.571	0.20
-6.570	0.21
-6.569	0.21
-6.567	0.21
-6.565	0.21
-6.564	0.21
-6.563	0.21
-6.561	0.21
-6.560	0.21
-6.558	0.21
-6.556	0.21
-6.555	0.21
-6.554	0.21
-6.552	0.21
-6.550	0.21
-6.549	0.21
-6.548	0.20
-6.546	0.21
-6.544	0.21
-6.543	0.21
-6.542	0.21
-6.540	0.21
-6.538	0.21
-6.537	0.21
-6.536	0.21
-6.534	0.21
-6.532	0.21
-6.531	0.21
-6.530	0.21
-6.528	0.21
-6.527	0.21
-6.525	0.21
-6.523	0.21
-6.522	0.21
-6.521	0.21
-6.519	0.21
-6.517	0.21
-6.516	0.21
-6.515	0.21
-6.513	0.21
-6.511	0.21
-6.510	0.21
-6.509	0.21
-6.507	0.21
-6.505	0.21
-6.504	0.21
-6.503	0.21
-6.501	0.21
-6.499	0.21
-6.498	0.21
-6.497	0.21
-6.495	0.21
-6.494	0.21
-6.492	0.21
-6.490	0.21
-6.489	0.21
-6.488	0.21
-6.486	0.21
-6.484	0.21
-6.483	0.21
-6.482	0.21
-6.480	0.21
-6.478	0.21
-6.477	0.21
-6.476	0.21
-6.474	0.21
-6.472	0.21
-6.471	0.21
-6.470	0.21
-6.468	0.21
-6.466	0.21
-6.465	0.21
-6.464	0.21
-6.462	0.21
-6.460	0.21
-6.459	0.21
-6.457	0.21
-6.456	0.21
-6.455	0.21
-6.453	0.22
-6.451	0.21
-6.450	0.21
-6.449	0.21
-6.447	0.21
-6.445	0.21
-6.444	0.21
-6.443	0.21
-6.441	0.21
-6.439	0.21
-6.438	0.21
-6.437	0.21
-6.435	0.21
-6.433	0.21
-6.432	0.21
-6.431	0.21
-6.429	0.21
-6.427	0.21
-6.426	0.21
-6.424	0.21
-6.423	0.21
-6.422	0.21
-6.420	0.21
-6.418	0.21
-6.417	0.21
-6.416	0.21
-6.414	0.20
-6.412	0.21
-6.411	0.21
-6.410	0.20
-6.408	0.21
-6.406	0.21
-6.405	0.21
-6.404	0.20
-6.402	0.21
-6.400	0.21
-6.399	0.20
-6.398	0.21
-6.396	0.21
-6.394	0.21
-6.393	0.21
-6.391	0.21
-6.390	0.21
-6.389	0.21
-6.387	0.21
-6.385	0.21
-6.384	0.21
-6.383	0.21
-6.381	0.21
-6.379	0.21
-6.378	0.21
-6.377	0.21
-6.375	0.21
-6.373	0.21
-6.372	0.22
-6.371	0.21
-6.369	0.21
-6.367	0.21
-6.366	0.22
-6.365	0.22
-6.363	0.22
-6.361	0.22
-6.360	0.22
-6.359	0.22
-6.357	0.22
-6.356	0.22
-6.354	0.22
-6.352	0.22
-6.351	0.22
-6.350	0.22
-6.348	0.22
-6.346	0.22
-6.345	0.22
-6.344	0.22
-6.342	0.22
-6.340	0.22
-6.339	0.22
-6.338	0.22
-6.336	0.22
-6.334	0.22
-6.333	0.23
-6.332	0.22
-6.330	0.22
-6.328	0.22
-6.327	0.22
-6.326	0.22
-6.324	0.22
-6.323	0.22
-6.321	0.22
-6.319	0.23
-6.318	0.22
-6.317	0.23
-6.315	0.23
-6.313	0.23
-6.312	0.23
-6.311	0.23
-6.309	0.23
-6.307	0.23
-6.306	0.23
-6.305	0.23
-6.303	0.23
-6.301	0.23
-6.300	0.23
-6.299	0.23
-6.297	0.23
-6.295	0.23
-6.294	0.23
-6.293	0.23
-6.291	0.23
-6.290	0.23
-6.288	0.23
-6.286	0.22
-6.285	0.22
-6.284	0.22
-6.282	0.22
-6.280	0.22
-6.279	0.22
-6.278	0.22
-6.276	0.22
-6.274	0.22
-6.273	0.22
-6.272	0.22
-6.270	0.22
-6.268	0.22
-6.267	0.23
-6.266	0.22
-6.264	0.22
-6.262	0.22
-6.261	0.22
-6.260	0.22
-6.258	0.22
-6.256	0.22
-6.255	0.22
-6.253	0.22
-6.252	0.22
-6.251	0.22
-6.249	0.22
-6.247	0.21
-6.246	0.22
-6.245	0.22
-6.243	0.22
-6.241	0.22
-6.240	0.22
-6.239	0.22
-6.237	0.22
-6.235	0.23
-6.234	0.22
-6.233	0.22
-6.231	0.22
-6.229	0.22
-6.228	0.22
-6.227	0.22
-6.225	0.22
-6.223	0.22
-6.222	0.23
-6.220	0.22
-6.219	0.22
-6.218	0.22
-6.216	0.22
-6.214	0.22
-6.213	0.23
-6.212	0.22
-6.210	0.22
-6.208	0.22
-6.207	0.22
-6.206	0.22
-6.204	0.22
-6.202	0.23
-6.201	0.23
-6.200	0.22
-6.198	0.23
-6.196	0.22
-6.195	0.23
-6.194	0.23
-6.192	0.23
-6.190	0.23
-6.189	0.23
-6.188	0.23
-6.186	0.23
-6.185	0.23
-6.183	0.23
-6.181	0.24
-6.180	0.23
-6.179	0.24
-6.177	0.24
-6.175	0.24
-6.174	0.23
-6.173	0.24
-6.171	0.23
-6.169	0.24
-6.168	0.24
-6.167	0.24
-6.165	0.23
-6.163	0.24
-6.162	0.24
-6.161	0.23
-6.159	0.24
-6.157	0.23
-6.156	0.23
-6.155	0.23
-6.153	0.24
-6.152	0.23
-6.150	0.23
-6.148	0.23
-6.147	0.23
-6.146	0.23
-6.144	0.23
-6.142	0.23
-6.141	0.23
-6.140	0.22
-6.138	0.22
-6.136	0.22
-6.135	0.22
-6.134	0.22
-6.132	0.22
-6.130	0.22
-6.129	0.22
-6.128	0.22
-6.126	0.22
-6.124	0.22
-6.123	0.22
-6.122	0.22
-6.120	0.22
-6.119	0.22
-6.117	0.22
-6.115	0.22
-6.114	0.22
-6.113	0.22
-6.111	0.22
-6.109	0.22
-6.108	0.21
-6.107	0.21
-6.105	0.21
-6.103	0.22
-6.102	0.21
-6.101	0.22
-6.099	0.22
-6.097	0.22
-6.096	0.21
-6.095	0.21
-6.093	0.21
-6.091	0.22
-6.090	0.22
-6.089	0.21
-6.087	0.21
-6.085	0.22
-6.084	0.21
-6.082	0.22
-6.081	0.21
-6.080	0.22
-6.078	0.22
-6.076	0.22
-6.075	0.22
-6.074	0.22
-6.072	0.21
-6.070	0.22
-6.069	0.21
-6.068	0.22
-6.066	0.21
-6.064	0.22
-6.063	0.21
-6.062	0.22
-6.060	0.22
-6.058	0.22
-6.057	0.21
-6.056	0.21
-6.054	0.22
-6.052	0.21
-6.051	0.22
-6.049	0.21
-6.048	0.21
-6.047	0.21
-6.045	0.22
-6.043	0.21
-6.042	0.21
-6.041	0.21
-6.039	0.21
-6.037	0.21
-6.036	0.21
-6.035	0.21
-6.033	0.21
-6.031	0.21
-6.030	0.21
-6.029	0.21
-6.027	0.21
-6.025	0.21
-6.024	0.21
-6.023	0.21
-6.021	0.21
-6.019	0.21
-6.018	0.21
-6.016	0.21
-6.015	0.21
-6.014	0.21
-6.012	0.21
-6.010	0.21
-6.009	0.21
-6.008	0.21
-6.006	0.21
-6.004	0.21
-6.003	0.21
-6.002	0.21
-6.000	0.21
-5.998	0.21
-5.997	0.21
-5.996	0.21
-5.994	0.21
-5.992	0.21
-5.991	0.21
-5.990	0.21
-5.988	0.21
-5.986	0.21
-5.985	0.21
-5.984	0.21
-5.982	0.21
-5.981	0.21
-5.979	0.21
-5.977	0.21
-5.976	0.21
-5.975	0.21
-5.973	0.21
-5.971	0.21
-5.970	0.21
-5.969	0.21
-5.967	0.21
-5.965	0.21
-5.964	0.21
-5.963	0.21
-5.961	0.21
-5.959	0.21
-5.958	0.21
-5.957	0.21
-5.955	0.21
-5.953	0.21
-5.952	0.21
-5.951	0.21
-5.949	0.21
-5.948	0.21
-5.946	0.21
-5.944	0.21
-5.943	0.21
-5.942	0.21
-5.940	0.21
-5.938	0.21
-5.937	0.21
-5.936	0.21
-5.934	0.21
-5.932	0.21
-5.931	0.22
-5.930	0.22
-5.928	0.22
-5.926	0.22
-5.925	0.22
-5.924	0.22
-5.922	0.22
-5.920	0.22
-5.919	0.22
-5.918	0.22
-5.916	0.22
-5.915	0.22
-5.913	0.22
-5.911	0.22
-5.910	0.22
-5.909	0.22
-5.907	0.22
-5.905	0.22
-5.904	0.21
-5.903	0.22
-5.901	0.22
-5.899	0.22
-5.898	0.21
-5.897	0.22
-5.895	0.21
-5.893	0.22
-5.892	0.22
-5.891	0.22
-5.889	0.21
-5.887	0.22
-5.886	0.23
-5.885	0.22
-5.883	0.22
-5.881	0.22
-5.880	0.22
-5.878	0.22
-5.877	0.23
-5.876	0.22
-5.874	0.22
-5.872	0.22
-5.871	0.22
-5.870	0.22
-5.868	0.22
-5.866	0.22
-5.865	0.22
-5.864	0.22
-5.862	0.22
-5.860	0.22
-5.859	0.22
-5.858	0.22
-5.856	0.21
-5.854	0.21
-5.853	0.21
-5.852	0.22
-5.850	0.21
-5.848	0.22
-5.847	0.21
-5.845	0.22
-5.844	0.21
-5.843	0.22
-5.841	0.21
-5.839	0.21
-5.838	0.20
-5.837	0.21
-5.835	0.22
-5.833	0.22
-5.832	0.22
-5.831	0.22
-5.829	0.22
-5.827	0.22
-5.826	0.22
-5.825	0.22
-5.823	0.22
-5.821	0.22
-5.820	0.23
-5.819	0.23
-5.817	0.23
-5.815	0.23
-5.814	0.23
-5.813	0.23
-5.811	0.23
-5.810	0.23
-5.808	0.23
-5.806	0.23
-5.805	0.23
-5.804	0.23
-5.802	0.23
-5.800	0.23
-5.799	0.24
-5.798	0.24
-5.796	0.24
-5.794	0.24
-5.793	0.23
-5.792	0.24
-5.790	0.24
-5.788	0.24
-5.787	0.24
-5.786	0.24
-5.784	0.25
-5.782	0.25
-5.781	0.25
-5.780	0.25
-5.778	0.25
-5.777	0.25
-5.775	0.25
-5.773	0.26
-5.772	0.25
-5.771	0.25
-5.769	0.26
-5.767	0.26
-5.766	0.26
-5.765	0.26
-5.763	0.26
-5.761	0.26
-5.760	0.26
-5.759	0.26
-5.757	0.27
-5.755	0.26
-5.754	0.26
-5.753	0.26
-5.751	0.26
-5.749	0.26
-5.748	0.27
-5.747	0.27
-5.745	0.27
-5.744	0.27
-5.742	0.27
-5.740	0.27
-5.739	0.27
-5.738	0.27
-5.736	0.27
-5.734	0.27
-5.733	0.27
-5.732	0.27
-5.730	0.27
-5.728	0.27
-5.727	0.27
-5.726	0.27
-5.724	0.27
-5.722	0.27
-5.721	0.25
-5.720	0.26
-5.718	0.27
-5.716	0.27
-5.715	0.27
-5.714	0.26
-5.712	0.26
-5.710	0.27
-5.709	0.27
-5.707	0.27
-5.706	0.27
-5.705	0.27
-5.703	0.27
-5.701	0.27
-5.700	0.27
-5.699	0.27
-5.697	0.27
-5.695	0.27
-5.694	0.27
-5.693	0.27
-5.691	0.27
-5.689	0.27
-5.688	0.27
-5.687	0.27
-5.685	0.27
-5.683	0.27
-5.682	0.27
-5.681	0.27
-5.679	0.27
-5.677	0.26
-5.676	0.27
-5.674	0.26
-5.673	0.26
-5.672	0.26
-5.670	0.26
-5.668	0.26
-5.667	0.26
-5.666	0.26
-5.664	0.26
-5.662	0.26
-5.661	0.26
-5.660	0.26
-5.658	0.26
-5.656	0.25
-5.655	0.25
-5.654	0.25
-5.652	0.25
-5.650	0.25
-5.649	0.25
-5.648	0.25
-5.646	0.25
-5.644	0.25
-5.643	0.25
-5.641	0.25
-5.640	0.25
-5.639	0.25
-5.637	0.25
-5.635	0.25
-5.634	0.25
-5.633	0.25
-5.631	0.25
-5.629	0.24
-5.628	0.24
-5.627	0.24
-5.625	0.24
-5.623	0.24
-5.622	0.24
-5.621	0.24
-5.619	0.24
-5.617	0.24
-5.616	0.24
-5.615	0.24
-5.613	0.24
-5.611	0.24
-5.610	0.24
-5.609	0.25
-5.607	0.24
-5.606	0.24
-5.604	0.24
-5.602	0.25
-5.601	0.24
-5.600	0.24
-5.598	0.24
-5.596	0.24
-5.595	0.24
-5.594	0.24
-5.592	0.25
-5.590	0.25
-5.589	0.24
-5.588	0.24
-5.586	0.24
-5.584	0.25
-5.583	0.24
-5.582	0.24
-5.580	0.25
-5.578	0.25
-5.577	0.25
-5.576	0.25
-5.574	0.25
-5.573	0.25
-5.571	0.25
-5.569	0.25
-5.568	0.25
-5.567	0.25
-5.565	0.25
-5.563	0.25
-5.562	0.24
-5.561	0.25
-5.559	0.24
-5.557	0.25
-5.556	0.25
-5.555	0.25
-5.553	0.24
-5.551	0.25
-5.550	0.25
-5.549	0.25
-5.547	0.25
-5.545	0.25
-5.544	0.25
-5.543	0.25
-5.541	0.24
-5.540	0.25
-5.538	0.25
-5.536	0.25
-5.535	0.25
-5.534	0.24
-5.532	0.25
-5.530	0.24
-5.529	0.24
-5.528	0.24
-5.526	0.24
-5.524	0.24
-5.523	0.24
-5.522	0.25
-5.520	0.25
-5.518	0.25
-5.517	0.25
-5.516	0.25
-5.514	0.25
-5.512	0.25
-5.511	0.25
-5.510	0.25
-5.508	0.25
-5.506	0.25
-5.505	0.24
-5.503	0.25
-5.502	0.26
-5.501	0.25
-5.499	0.26
-5.497	0.25
-5.496	0.26
-5.495	0.25
-5.493	0.26
-5.491	0.25
-5.490	0.26
-5.489	0.25
-5.487	0.26
-5.485	0.25
-5.484	0.26
-5.483	0.25
-5.481	0.25
-5.479	0.25
-5.478	0.25
-5.477	0.25
-5.475	0.25
-5.473	0.25
-5.472	0.25
-5.470	0.26
-5.469	0.25
-5.468	0.25
-5.466	0.25
-5.464	0.26
-5.463	0.25
-5.462	0.25
-5.460	0.25
-5.458	0.25
-5.457	0.25
-5.456	0.25
-5.454	0.24
-5.452	0.25
-5.451	0.24
-5.450	0.25
-5.448	0.25
-5.446	0.24
-5.445	0.24
-5.444	0.24
-5.442	0.24
-5.440	0.24
-5.439	0.24
-5.438	0.24
-5.436	0.24
-5.435	0.24
-5.433	0.23
-5.431	0.24
-5.430	0.23
-5.429	0.23
-5.427	0.23
-5.425	0.23
-5.424	0.24
-5.423	0.24
-5.421	0.23
-5.419	0.24
-5.418	0.23
-5.417	0.24
-5.415	0.23
-5.413	0.24
-5.412	0.24
-5.411	0.24
-5.409	0.23
-5.407	0.24
-5.406	0.24
-5.405	0.23
-5.403	0.24
-5.402	0.23
-5.400	0.23
-5.398	0.23
-5.397	0.22
-5.396	0.23
-5.394	0.23
-5.392	0.23
-5.391	0.23
-5.390	0.23
-5.388	0.23
-5.386	0.23
-5.385	0.22
-5.384	0.23
-5.382	0.23
-5.380	0.23
-5.379	0.23
-5.378	0.23
-5.376	0.23
-5.374	0.23
-5.373	0.23
-5.372	0.23
-5.370	0.23
-5.369	0.23
-5.367	0.23
-5.365	0.23
-5.364	0.23
-5.363	0.23
-5.361	0.24
-5.359	0.23
-5.358	0.23
-5.357	0.23
-5.355	0.23
-5.353	0.23
-5.352	0.23
-5.351	0.23
-5.349	0.23
-5.347	0.23
-5.346	0.23
-5.345	0.23
-5.343	0.23
-5.341	0.23
-5.340	0.23
-5.339	0.24
-5.337	0.25
-5.335	0.24
-5.334	0.24
-5.332	0.24
-5.331	0.25
-5.330	0.24
-5.328	0.25
-5.326	0.24
-5.325	0.25
-5.324	0.25
-5.322	0.26
-5.320	0.25
-5.319	0.26
-5.318	0.25
-5.316	0.26
-5.314	0.25
-5.313	0.26
-5.312	0.25
-5.310	0.26
-5.308	0.25
-5.307	0.26
-5.306	0.25
-5.304	0.25
-5.302	0.25
-5.301	0.25
-5.299	0.25
-5.298	0.25
-5.297	0.25
-5.295	0.25
-5.293	0.25
-5.292	0.25
-5.291	0.25
-5.289	0.25
-5.287	0.25
-5.286	0.26
-5.285	0.25
-5.283	0.25
-5.281	0.25
-5.280	0.26
-5.279	0.26
-5.277	0.25
-5.275	0.25
-5.274	0.25
-5.273	0.25
-5.271	0.25
-5.269	0.26
-5.268	0.26
-5.266	0.26
-5.265	0.26
-5.264	0.26
-5.262	0.25
-5.260	0.26
-5.259	0.25
-5.258	0.25
-5.256	0.26
-5.254	0.25
-5.253	0.25
-5.252	0.25
-5.250	0.25
-5.248	0.25
-5.247	0.25
-5.246	0.25
-5.244	0.26
-5.242	0.25
-5.241	0.25
-5.240	0.26
-5.238	0.25
-5.236	0.26
-5.235	0.25
-5.234	0.26
-5.232	0.26
-5.231	0.26
-5.229	0.26
-5.227	0.26
-5.226	0.26
-5.225	0.27
-5.223	0.26
-5.221	0.26
-5.220	0.26
-5.219	0.27
-5.217	0.26
-5.215	0.26
-5.214	0.25
-5.213	0.26
-5.211	0.26
-5.209	0.26
-5.208	0.26
-5.207	0.26
-5.205	0.26
-5.203	0.26
-5.202	0.26
-5.201	0.26
-5.199	0.26
-5.198	0.26
-5.196	0.27
-5.194	0.26
-5.193	0.26
-5.192	0.27
-5.190	0.27
-5.188	0.27
-5.187	0.26
-5.186	0.27
-5.184	0.27
-5.182	0.27
-5.181	0.27
-5.180	0.27
-5.178	0.26
-5.176	0.27
-5.175	0.27
-5.174	0.27
-5.172	0.27
-5.170	0.28
-5.169	0.27
-5.168	0.27
-5.166	0.27
-5.165	0.27
-5.163	0.27
-5.161	0.27
-5.160	0.27
-5.159	0.27
-5.157	0.26
-5.155	0.27
-5.154	0.27
-5.153	0.27
-5.151	0.27
-5.149	0.27
-5.148	0.27
-5.147	0.27
-5.145	0.26
-5.143	0.27
-5.142	0.27
-5.141	0.27
-5.139	0.27
-5.137	0.27
-5.136	0.27
-5.135	0.27
-5.133	0.27
-5.131	0.27
-5.130	0.27
-5.128	0.27
-5.127	0.27
-5.126	0.27
-5.124	0.27
-5.122	0.27
-5.121	0.25
-5.120	0.26
-5.118	0.28
-5.116	0.26
-5.115	0.27
-5.114	0.26
-5.112	0.26
-5.110	0.26
-5.109	0.26
-5.108	0.26
-5.106	0.27
-5.104	0.26
-5.103	0.27
-5.102	0.26
-5.100	0.26
-5.098	0.26
-5.097	0.26
-5.095	0.26
-5.094	0.27
-5.093	0.26
-5.091	0.26
-5.089	0.27
-5.088	0.27
-5.087	0.27
-5.085	0.26
-5.083	0.27
-5.082	0.26
-5.081	0.26
-5.079	0.26
-5.077	0.26
-5.076	0.26
-5.075	0.27
-5.073	0.26
-5.071	0.26
-5.070	0.26
-5.069	0.27
-5.067	0.26
-5.065	0.26
-5.064	0.26
-5.063	0.26
-5.061	0.26
-5.060	0.27
-5.058	0.26
-5.056	0.26
-5.055	0.26
-5.054	0.26
-5.052	0.26
-5.050	0.26
-5.049	0.26
-5.048	0.26
-5.046	0.26
-5.044	0.26
-5.043	0.26
-5.042	0.26
-5.040	0.26
-5.038	0.26
-5.037	0.26
-5.036	0.26
-5.034	0.26
-5.032	0.26
-5.031	0.26
-5.030	0.26
-5.028	0.26
-5.027	0.26
-5.025	0.26
-5.023	0.26
-5.022	0.26
-5.021	0.26
-5.019	0.26
-5.017	0.26
-5.016	0.26
-5.015	0.26
-5.013	0.26
-5.011	0.26
-5.010	0.26
-5.009	0.26
-5.007	0.26
-5.005	0.26
-5.004	0.26
-5.003	0.26
-5.001	0.27
-4.999	0.26
-4.998	0.26
-4.997	0.26
-4.995	0.26
-4.994	0.26
-4.992	0.26
-4.990	0.26
-4.989	0.25
-4.988	0.26
-4.986	0.26
-4.984	0.26
-4.983	0.26
-4.982	0.26
-4.980	0.25
-4.978	0.26
-4.977	0.26
-4.976	0.26
-4.974	0.26
-4.972	0.26
-4.971	0.25
-4.970	0.26
-4.968	0.26
-4.966	0.25
-4.965	0.26
-4.964	0.25
-4.962	0.26
-4.960	0.26
-4.959	0.26
-4.957	0.26
-4.956	0.26
-4.955	0.26
-4.953	0.26
-4.951	0.26
-4.950	0.26
-4.949	0.26
-4.947	0.26
-4.945	0.26
-4.944	0.26
-4.943	0.26
-4.941	0.26
-4.939	0.26
-4.938	0.26
-4.937	0.26
-4.935	0.26
-4.933	0.26
-4.932	0.27
-4.931	0.27
-4.929	0.26
-4.927	0.27
-4.926	0.26
-4.924	0.27
-4.923	0.27
-4.922	0.27
-4.920	0.27
-4.918	0.27
-4.917	0.27
-4.916	0.27
-4.914	0.27
-4.912	0.27
-4.911	0.27
-4.910	0.28
-4.908	0.27
-4.906	0.27
-4.905	0.28
-4.904	0.28
-4.902	0.28
-4.900	0.27
-4.899	0.28
-4.898	0.28
-4.896	0.28
-4.894	0.28
-4.893	0.28
-4.891	0.28
-4.890	0.28
-4.889	0.28
-4.887	0.28
-4.885	0.27
-4.884	0.27
-4.883	0.28
-4.881	0.28
-4.879	0.27
-4.878	0.28
-4.877	0.27
-4.875	0.28
-4.873	0.27
-4.872	0.27
-4.871	0.27
-4.869	0.27
-4.867	0.28
-4.866	0.27
-4.865	0.28
-4.863	0.27
-4.861	0.28
-4.860	0.27
-4.859	0.28
-4.857	0.28
-4.856	0.28
-4.854	0.28
-4.852	0.28
-4.851	0.28
-4.850	0.28
-4.848	0.28
-4.846	0.28
-4.845	0.28
-4.844	0.28
-4.842	0.28
-4.840	0.28
-4.839	0.28
-4.838	0.28
-4.836	0.29
-4.834	0.29
-4.833	0.30
-4.832	0.29
-4.830	0.29
-4.828	0.29
-4.827	0.29
-4.826	0.29
-4.824	0.29
-4.823	0.29
-4.821	0.29
-4.819	0.29
-4.818	0.29
-4.817	0.29
-4.815	0.29
-4.813	0.29
-4.812	0.29
-4.811	0.29
-4.809	0.29
-4.807	0.28
-4.806	0.29
-4.805	0.29
-4.803	0.29
-4.801	0.29
-4.800	0.29
-4.799	0.29
-4.797	0.29
-4.795	0.29
-4.794	0.29
-4.793	0.29
-4.791	0.29
-4.790	0.29
-4.788	0.29
-4.786	0.29
-4.785	0.30
-4.784	0.29
-4.782	0.29
-4.780	0.29
-4.779	0.30
-4.778	0.29
-4.776	0.29
-4.774	0.30
-4.773	0.29
-4.772	0.29
-4.770	0.29
-4.768	0.30
-4.767	0.30
-4.766	0.30
-4.764	0.30
-4.762	0.30
-4.761	0.29
-4.760	0.30
-4.758	0.29
-4.756	0.30
-4.755	0.29
-4.753	0.30
-4.752	0.30
-4.751	0.30
-4.749	0.30
-4.747	0.30
-4.746	0.30
-4.745	0.30
-4.743	0.30
-4.741	0.30
-4.740	0.30
-4.739	0.30
-4.737	0.30
-4.735	0.30
-4.734	0.30
-4.733	0.30
-4.731	0.31
-4.729	0.30
-4.728	0.31
-4.727	0.30
-4.725	0.29
-4.723	0.31
-4.722	0.31
-4.720	0.31
-4.719	0.30
-4.718	0.31
-4.716	0.31
-4.714	0.31
-4.713	0.31
-4.712	0.31
-4.710	0.31
-4.708	0.31
-4.707	0.31
-4.706	0.31
-4.704	0.31
-4.702	0.31
-4.701	0.31
-4.700	0.30
-4.698	0.31
-4.696	0.31
-4.695	0.31
-4.694	0.31
-4.692	0.31
-4.690	0.31
-4.689	0.31
-4.688	0.31
-4.686	0.31
-4.685	0.31
-4.683	0.31
-4.681	0.31
-4.680	0.31
-4.679	0.31
-4.677	0.32
-4.675	0.32
-4.674	0.32
-4.673	0.32
