Wavelength [nm], Intensity [64 bit] LiF_1.tif
11.413485219859762, 183.5625
11.421332366711571, 170.375
11.42917995896, 150.796875
11.437027999632829, 146.5625
11.444876491757839, 146.1875
11.45272543836281, 138.625
11.46057484247552, 137.375
11.46842470712375, 130.78125
11.47627503533528, 127.21875
11.48412583013789, 123.5625
11.49197709455936, 131.875
11.49982883162747, 143.21875
11.507681044369999, 156.8125
11.51553373581473, 167.921875
11.523386908989439, 178.796875
11.53124056692191, 267.421875
11.53909471263992, 491.890625
11.54694934917125, 790.59375
11.55480447954368, 962.328125
11.56266010678499, 706.125
11.570516233922959, 342.859375
11.57837286398537, 193.859375
11.58623, 174.359375
11.59408764499463, 167.640625
11.60194580199704, 160.71875
11.609804474035009, 158.4375
11.61766366413632, 161.796875
11.62552337532875, 191.609375
11.633383610640081, 260.6875
11.64124437309809, 337.59375
11.649105665730561, 383.40625
11.65696749156527, 370.703125
11.66482985363, 314.203125
11.67269275495253, 278.203125
11.680556198560641, 296.46875
11.688420187482109, 329.203125
11.69628472474472, 295.28125
11.70414981337625, 216.1875
11.712015456404481, 166.453125
11.71988165685719, 146.203125
11.727748417762161, 153.5625
11.735615742147171, 165.140625
11.74348363304, 163.484375
11.75135209346843, 149.75
11.75922112646024, 138.40625
11.76709073504321, 132.609375
11.77496092224512, 133.59375
11.78283169109375, 151.640625
11.79070304461688, 180.40625
11.79857498584229, 201.796875
11.80644751779776, 204.203125
11.81432064351107, 192.21875
11.82219436601, 175.078125
11.830068688322331, 159.171875
11.83794361347584, 145.28125
11.84581914449831, 134.0
11.85369528441752, 141.21875
11.86157203626125, 182.25
11.86944940305728, 247.859375
11.87732738783339, 234.828125
11.88520599361736, 197.0
11.893085223436971, 171.375
11.90096508032, 152.65625
11.90884556729423, 145.84375
11.91672668738744, 161.71875
11.924608443627411, 209.734375
11.93249083904192, 339.03125
11.94037387665875, 572.265625
11.948257559505679, 819.1875
11.956141890610489, 899.265625
11.96402687300096, 684.171875
11.97191250970487, 353.453125
11.979798803749999, 215.8125
11.98768575816413, 196.703125
11.99557337597504, 221.8125
12.00346166021051, 225.828125
12.01135061389832, 199.0
12.019240240066251, 160.625
12.02713054174208, 131.0625
12.03502152195359, 118.75
12.04291318372856, 118.25
12.050805530094769, 134.828125
12.05869856408, 150.78125
12.066592288712028, 150.859375
12.074486707018641, 140.15625
12.08238182202761, 136.625
12.09027763676672, 139.09375
12.09817415426375, 144.78125
12.106071377546481, 146.296875
12.11396930964269, 169.953125
12.12186795358016, 234.578125
12.129767312386669, 367.453125
12.137667389090002, 562.625
12.14556818671793, 887.265625
12.15346970829824, 1393.75
12.16137195685871, 1722.71875
12.16927493542712, 1361.015625
12.17717864703125, 642.78125
12.185083094698879, 267.390625
12.19298828145779, 174.8125
12.20089421033576, 157.453125
12.20880088436057, 153.515625
12.21670830656, 150.28125
12.22461647996183, 171.375
12.23252540759384, 254.25
12.24043509248381, 453.75
12.248345537659521, 749.03125
12.25625674614875, 876.921875
12.26416872097928, 693.5625
12.27208146517889, 401.671875
12.27999498177536, 277.421875
12.28790927379647, 267.203125
12.29582434427, 309.53125
12.30374019622373, 378.78125
12.311656832685442, 397.546875
12.31957425668291, 347.3125
12.32749247124392, 268.234375
12.33541147939625, 220.390625
12.34333128416768, 207.5
12.35125188858599, 265.21875
12.359173295678959, 589.328125
12.367095508474371, 1422.09375
12.37501853, 2460.671875
12.382942363283629, 2632.953125
12.39086701135304, 1613.671875
12.39879247723601, 628.75
12.40671876396032, 290.375
12.41464587455375, 216.0
12.42257381204408, 187.796875
12.43050257945909, 177.5625
12.43843217982656, 178.1875
12.44636261617427, 183.078125
12.454293891530002, 190.765625
12.46222600892153, 226.53125
12.47015897137664, 337.203125
12.47809278192311, 456.28125
12.48602744358872, 462.125
12.49396295940125, 317.703125
12.50189933238848, 220.984375
12.509836565578189, 199.546875
12.517774661998159, 199.65625
12.52571362467617, 206.484375
12.53365345664, 205.8125
12.54159416091743, 208.765625
12.549535740536239, 212.828125
12.55747819852421, 221.78125
12.56542153790912, 229.453125
12.573365761718751, 252.359375
12.58131087298088, 289.296875
12.58925687472329, 332.4375
12.59720376997376, 389.3125
12.60515156176007, 600.234375
12.61310025311, 1394.609375
12.621049847051331, 2719.046875
12.629000346611841, 3165.625
12.63695175481931, 2224.625
12.64490407470152, 961.453125
12.65285730928625, 627.34375
12.660811461601279, 642.46875
12.66876653467439, 834.21875
12.67672253153336, 1806.78125
12.684679455205972, 5925.921875
12.69263730872, 16180.046875
12.700596095103231, 28847.28125
12.708555817383441, 32240.59375
12.716516478588408, 27612.4375
12.72447808174592, 16223.234375
12.73244062988375, 6056.96875
12.74040412602968, 2611.1875
12.74836857321149, 1565.75
12.75633397445696, 1124.015625
12.76430033279387, 865.453125
12.772267651249999, 691.796875
12.780235932853131, 611.234375
12.788205180631039, 591.984375
12.79617539761151, 569.421875
12.80414658682232, 542.734375
12.81211875129125, 513.703125
12.82009189404608, 478.078125
12.828066018114589, 423.65625
12.83604112652456, 382.34375
12.844017222303771, 349.8125
12.851994308479998, 323.109375
12.859972388081031, 308.703125
12.86795146413464, 331.46875
12.87593153966861, 395.421875
12.883912617710719, 453.390625
12.89189470128875, 427.078125
12.89987779343048, 329.9375
12.907861897163691, 268.015625
12.91584701551616, 249.078125
12.923833151515671, 241.859375
12.93182030819, 235.109375
12.93980848856693, 231.8125
12.94779769567424, 247.375
12.95578793253971, 263.640625
12.96377920219112, 261.359375
12.97177150765625, 241.203125
12.979764851962878, 228.203125
12.987759238138791, 223.96875
12.99575466921176, 225.125
13.00375114820957, 235.0
13.01174867816, 238.359375
13.01974726209083, 244.4375
13.027746903029842, 234.6875
13.03574760400481, 214.5
13.043749368043521, 215.015625
13.05175219817375, 226.6875
13.05975609742328, 254.375
13.06776106881989, 296.53125
13.07576711539136, 348.5625
13.083774240165472, 374.328125
13.091782446169999, 353.984375
13.09979173643273, 347.796875
13.107802113981439, 364.75
13.11581358184391, 354.71875
13.123826143047921, 441.84375
13.131839800621249, 661.0625
13.13985455759168, 910.5625
13.14787041698699, 1139.53125
13.15588738183496, 1502.875
13.16390545516337, 1744.96875
13.171924639999999, 1487.984375
13.17994493937263, 998.234375
13.18796635630904, 686.65625
13.195988893837011, 587.25
13.20401255498432, 498.734375
13.21203734277875, 378.296875
13.22006326024808, 323.890625
13.22809031042009, 351.84375
13.23611849632256, 412.609375
13.24414782098327, 468.15625
13.25217828743, 467.234375
13.260209898690531, 410.46875
13.268242657792639, 380.515625
13.27627656776411, 463.84375
13.284311631632722, 544.609375
13.29234785242625, 516.203125
13.300385233172479, 427.53125
13.30842377689919, 431.75
13.31646348663416, 457.359375
13.32450436540517, 428.125
13.33254641624, 428.390625
13.340589642166432, 604.328125
13.34863404621224, 974.671875
13.356679631405209, 1384.703125
13.36472640077312, 1586.046875
13.37277435734375, 2007.953125
13.380823504144882, 3700.1875
13.388873844204289, 6641.34375
13.39692538054976, 13773.96875
13.40497811620907, 18953.671875
13.41303205421, 19049.40625
13.421087197580329, 8943.078125
13.429143549347842, 3482.890625
13.437201112540311, 2062.34375
13.445259890185522, 2337.25
13.453319885311249, 2678.453125
13.46138110094528, 1740.609375
13.469443540115389, 837.65625
13.47750720584936, 605.296875
13.48557210117497, 494.109375
13.49363822912, 381.859375
13.501705592712229, 312.734375
13.50977419497944, 283.484375
13.517844038949411, 267.375
13.525915127649919, 251.53125
13.533987464108751, 232.453125
13.542061051353679, 215.3125
13.55013589241249, 204.765625
13.55821199031296, 194.0625
13.56628934808287, 191.140625
13.57436796875, 213.09375
13.58244785534213, 337.421875
13.59052901088704, 598.453125
13.59861143841251, 725.0625
13.60669514094632, 540.21875
13.614780121516251, 296.234375
13.62286638315008, 203.71875
13.63095392887559, 184.296875
13.63904276172056, 179.5
13.64713288471277, 180.40625
13.655224300879999, 184.515625
13.66331701325003, 191.5
13.67141102485064, 193.859375
13.67950633870961, 192.78125
13.68760295785472, 189.90625
13.69570088531375, 213.421875
13.70380012411448, 312.046875
13.711900677284689, 491.109375
13.720002547852161, 596.171875
13.72810573884467, 516.953125
13.736210253290002, 366.625
13.74431609421593, 313.21875
13.752423264650242, 345.859375
13.760531767620709, 349.15625
13.76864160615512, 297.78125
13.776752783281252, 243.8125
13.78486530202688, 214.75
13.792979165419789, 209.796875
13.801094376487761, 217.046875
13.809210938258571, 238.875
13.817328853760001, 255.921875
13.825448126019829, 290.296875
13.83356875806584, 338.734375
13.84169075292581, 401.828125
13.84981411362752, 649.109375
13.857938843198749, 2148.15625
13.86606494466728, 6612.78125
13.87419242106089, 11742.375
13.88232127540736, 12642.84375
13.89045151073447, 8666.84375
13.89858313007, 3608.3125
13.90671613644173, 1323.15625
13.91485053287744, 803.796875
13.922986322404912, 664.65625
13.93112350805192, 619.40625
13.939262092846251, 561.125
13.94740207981568, 502.734375
13.95554347198799, 481.28125
13.96368627239096, 443.828125
13.97183048405237, 402.8125
13.979976109999999, 341.109375
13.98812315326163, 386.859375
13.996271616865041, 831.9375
14.00442150383801, 1549.5
14.01257281720832, 1401.453125
14.02072556000375, 597.5
14.028879735252081, 276.875
14.03703534598109, 209.546875
14.04519239521856, 195.75
14.05335088599227, 191.59375
14.06151082133, 196.203125
14.069672204259529, 196.6875
14.07783503780864, 202.625
14.08599932500511, 203.03125
14.09416506887672, 192.984375
14.102332272451251, 193.28125
14.11050093875648, 208.90625
14.11867107082019, 277.359375
14.126842671670161, 341.34375
14.13501574433417, 299.484375
14.14319029184, 201.671875
14.15136631721543, 168.3125
14.159543823488242, 163.6875
14.167722813686211, 171.078125
14.17590329083712, 170.765625
14.18408525796875, 162.90625
14.192268718108881, 159.421875
14.20045367428529, 166.84375
14.20864012952576, 175.4375
14.21682808685807, 181.5
14.22501754931, 186.5625
14.233208519909331, 188.875
14.24140100168384, 190.15625
14.24959499766131, 225.0625
14.25779051086952, 354.5
14.26598754433625, 547.671875
14.27418610108928, 552.625
14.28238618415639, 378.65625
14.29058779656536, 266.828125
14.29879094134397, 256.3125
14.30699562152, 319.09375
14.31520184012123, 452.953125
14.32340960017544, 571.375
14.33161890471041, 780.25
14.33982975675392, 976.703125
14.348042159333751, 738.546875
14.356256115477679, 425.890625
14.36447162821349, 313.90625
14.37268870056896, 302.734375
14.38090733557187, 376.34375
14.38912753625, 477.3125
14.397349305631131, 496.296875
14.405572646743039, 672.75
14.41379756261351, 1586.171875
14.42202405627032, 3180.265625
14.43025213074125, 4349.296875
14.43848178905408, 4851.65625
14.44671303423659, 3468.65625
14.45494586931656, 1285.734375
14.463180297321768, 469.640625
14.47141632128, 316.015625
14.479653944219029, 278.703125
14.48789316916664, 270.328125
14.496133999150612, 293.671875
14.50437643719872, 448.234375
14.512620486338749, 1345.5
14.52086614959848, 4911.78125
14.52911343000569, 10034.9375
14.53736233058816, 9996.8125
14.545612854373669, 5129.34375
14.553865004390001, 1597.953125
14.56211878366493, 602.203125
14.570374195226242, 382.703125
14.578631242101709, 316.453125
14.58688992731912, 314.75
14.595150253906251, 388.765625
14.60341222489088, 366.75
14.61167584330079, 256.546875
14.619941112163762, 214.5
14.628208034507571, 207.921875
14.636476613360001, 254.359375
14.64474685174883, 538.625
14.65301875270184, 1254.75
14.66129231924681, 1516.109375
14.66956755441152, 1188.0
14.67784446122375, 625.34375
14.68612304271128, 349.609375
14.69440330190189, 279.015625
14.70268524182336, 413.25
14.710968865503471, 1449.546875
14.719254175969999, 4658.53125
14.72754117625073, 4464.265625
14.73582986937344, 3082.484375
14.744120258365909, 927.203125
14.75241234625592, 402.328125
14.76070613607125, 267.890625
14.76900163083968, 226.78125
14.77729883358899, 204.6875
14.785597747346959, 185.984375
14.79389837514137, 183.078125
14.80220072, 169.65625
14.810504784950629, 172.546875
14.81881057302104, 184.796875
14.82711808723901, 217.34375
14.83542733063232, 253.515625
14.843738306228751, 243.4375
14.85205101705608, 207.0
14.860365466142088, 185.5625
14.86868165651456, 181.578125
14.87699959120127, 191.8125
14.885319273230001, 213.984375
14.893640705628531, 218.953125
14.90196389142464, 194.609375
14.91028883364611, 165.328125
14.918615535320718, 152.765625
14.92694399947625, 155.84375
14.93527422914048, 192.984375
14.94360622734119, 282.3125
14.95193999710616, 300.609375
14.96027554146317, 239.3125
14.968612863439999, 182.65625
14.97695196606443, 158.171875
14.985292852364239, 160.234375
14.99363552536721, 194.125
15.00197998810112, 212.59375
15.01032624359375, 190.71875
15.01867429487288, 170.5625
15.02702414496629, 162.875
15.035375796901759, 166.59375
15.04372925370707, 178.046875
15.05208451841, 202.234375
15.060441594038329, 246.296875
15.06880048361984, 433.484375
15.07716119018231, 824.859375
15.085523716753519, 1184.484375
15.09388806636125, 1272.09375
15.10225424203328, 847.4375
15.110622246797389, 384.5625
15.118992083681361, 227.671875
15.12736375571297, 194.296875
15.135737265920001, 205.515625
15.144112617330231, 243.546875
15.15248981297144, 260.96875
15.16086885587141, 229.59375
15.16924974905792, 201.6875
15.17763249555875, 186.53125
15.186017098401681, 236.359375
15.194403560614491, 550.0
15.202791885224961, 1597.3125
15.21118207526087, 2779.28125
15.21957413375, 3219.78125
15.22796806372013, 2793.03125
15.23636386819904, 1225.046875
15.24476155021451, 411.328125
15.25316111279432, 251.15625
15.261562558966249, 268.765625
15.26996589175808, 588.125
15.27837111419759, 1906.40625
15.28677822931256, 1737.796875
15.29518724013077, 1498.28125
15.30359814968, 439.5
15.31201096098803, 215.734375
15.32042567708264, 218.0
15.328842300991612, 267.125
15.337260835742722, 237.8125
15.34568128436375, 178.484375
15.35410364988248, 157.875
15.36252793532669, 157.265625
15.37095414372416, 158.625
15.37938227810267, 178.265625
15.387812341490001, 214.46875
15.39624433691393, 230.171875
15.40467826740224, 208.5
15.41311413598271, 190.953125
15.42155194568312, 208.96875
15.429991699531248, 395.265625
15.43843340055488, 1643.5625
15.44687705178179, 5021.375
15.45532265623976, 5425.765625
15.46377021695657, 2158.453125
15.47221973696, 595.28125
15.48067121927783, 271.078125
15.489124666937839, 216.96875
15.49758008296781, 212.15625
15.506037470395519, 199.65625
15.514496832248751, 177.109375
15.522958171555281, 162.4375
15.531421491342892, 156.859375
15.53988679463936, 153.90625
15.54835408447247, 160.59375
15.55682336387, 219.609375
15.56529463585973, 416.765625
15.57376790346944, 556.53125
15.582243169726912, 349.9375
15.590720437659922, 193.109375
15.599199710296249, 172.828125
15.60768099066368, 178.125
15.61616428178999, 193.046875
15.624649586702962, 190.4375
15.633136908430371, 173.6875
15.64162625, 185.484375
15.65011761443963, 288.921875
15.65861100477704, 834.046875
15.66710642404001, 1460.328125
15.675603875256321, 1344.265625
15.68410336145375, 544.859375
15.69260488566008, 271.984375
15.701108450903089, 223.90625
15.709614060210562, 197.265625
15.718121716610272, 171.828125
15.726631423130002, 159.96875
15.735143182797529, 155.765625
15.74365699864064, 154.921875
15.752172873687112, 166.296875
15.76069081096472, 234.5
15.76921081350125, 324.703125
15.77773288432448, 317.640625
15.786257026462192, 212.953125
15.794783242942161, 146.125
15.803311536792169, 128.453125
15.81184191104, 121.28125
15.82037436871343, 121.53125
15.828908912840241, 124.53125
15.83744554644821, 122.203125
15.845984272565119, 120.375
15.854525094218749, 116.125
15.86306801443688, 117.21875
15.87161303624729, 118.5
15.880160162677761, 124.65625
15.88870939675607, 129.875
15.89726074151, 137.5
15.905814199967331, 195.5625
15.91436977515584, 517.484375
15.92292747010331, 1345.765625
15.931487287837522, 2432.265625
15.940049231386249, 2545.078125
15.94861330377728, 1711.765625
15.95717950803839, 868.796875
15.965747847197362, 345.03125
15.97431832428197, 210.46875
15.982890942320001, 224.0625
15.99146570433923, 396.1875
16.00004261336744, 1070.109375
16.00862167243241, 1952.53125
16.01720288456192, 2403.15625
16.02578625278375, 2317.140625
16.03437178012568, 1232.328125
16.04295946961549, 437.859375
16.051549324280963, 249.03125
16.060141347149873, 203.59375
16.06873554125, 192.890625
16.07733190960913, 200.328125
16.08593045525504, 224.125
16.094531181215512, 423.546875
16.10313409051832, 1352.578125
16.11173918619125, 1338.765625
16.12034647126208, 1274.359375
16.12895594875859, 1204.359375
16.137567621708563, 3086.234375
16.14618149313977, 3533.9375
16.15479756608, 3535.78125
16.163415843557033, 1355.140625
16.17203632859864, 451.515625
16.18065902423261, 321.21875
16.18928393348672, 437.65625
16.19791105938875, 442.640625
16.206540404966482, 277.671875
16.215171973247692, 196.171875
16.22380576726016, 173.59375
16.23244179003167, 181.59375
16.24108004459, 218.171875
16.24972053396293, 244.546875
16.25836326117824, 203.234375
16.26700822926371, 163.25
16.275655441247117, 152.640625
16.28430490015625, 171.046875
16.29295660901888, 205.109375
16.301610570862792, 198.859375
16.310266788715758, 171.390625
16.31892526560557, 185.1875
16.32758600456, 196.4375
16.33624900860683, 183.9375
16.34491428077384, 169.78125
16.35358182408881, 184.5
16.36225164157952, 336.609375
16.37092373627375, 1039.765625
16.379598111199282, 2260.90625
16.38827476938389, 2390.265625
16.39695371385536, 2899.75
16.40563494764147, 2517.109375
16.41431847377, 965.09375
16.423004295268733, 484.8125
16.43169241516544, 387.140625
16.44038283648791, 256.140625
16.44907556226392, 189.515625
16.45777059552125, 173.75
16.466467939287682, 151.421875
16.475167596590993, 136.828125
16.48386957045896, 134.25
16.492573863919368, 129.5
16.501280480000002, 131.28125
16.509989421728633, 126.515625
16.51870069213304, 119.328125
16.527414294241012, 117.328125
16.53613023108032, 121.421875
16.54484850567875, 153.359375
16.55356912106408, 324.859375
16.562292080264093, 488.171875
16.57101738630656, 335.15625
16.579745042219272, 201.21875
16.588475051030002, 202.21875
16.597207415766533, 226.59375
16.605942139456637, 279.28125
16.61467922512811, 428.015625
16.62341867580872, 417.515625
16.632160494526254, 265.046875
16.64090468430848, 203.953125
16.64965124818319, 180.875
16.65840018917816, 149.59375
16.66715151032117, 142.515625
16.67590521464, 160.5625
16.68466130516243, 209.03125
16.69341978491624, 192.984375
16.702180656929208, 168.703125
16.71094392422912, 200.390625
16.71970958984375, 252.453125
16.72847765680088, 336.953125
16.737248128128293, 468.96875
16.74602100685376, 604.328125
16.75479629600507, 540.03125
16.76357399861, 331.46875
16.77235411769633, 276.25
16.781136656291842, 305.578125
16.78992161742431, 249.390625
16.79870900412152, 158.390625
16.80749881941125, 126.875
16.816291066321284, 118.65625
16.825085747879392, 115.515625
16.83388286711336, 112.0
16.842682427050967, 112.203125
16.85148443072, 123.640625
16.86028888114823, 182.734375
16.86909578136344, 327.15625
16.87790513439341, 662.15625
16.88671694326592, 1241.59375
16.895531211008752, 1075.140625
16.90434794064968, 530.34375
16.91316713521649, 455.03125
16.921988797736958, 440.328125
16.93081293123887, 318.296875
16.93963953875, 268.6875
16.94846862329813, 277.734375
16.95730018791104, 206.046875
16.966134235616508, 141.203125
16.974970769442322, 118.625
16.98380979241625, 112.390625
16.992651307566078, 110.328125
17.00149531791959, 112.4375
17.01034182650456, 117.765625
17.01919083634877, 135.28125
17.02804235048, 164.21875
17.03689637192603, 273.84375
17.04575290371464, 489.78125
17.05461194887361, 676.78125
17.06347351043072, 715.09375
17.07233759141375, 565.3125
17.08120419485048, 290.53125
17.090073323768692, 225.265625
17.09894498119616, 349.546875
17.10781917016067, 432.71875
17.11669589369, 550.421875
17.125575154811933, 506.453125
17.134456956554242, 252.59375
17.14334130194471, 136.984375
17.152228194011123, 115.21875
17.16111763578125, 110.046875
17.17000963028288, 116.6875
17.17890418054379, 167.921875
17.18780128959176, 510.359375
17.19670096045457, 1444.9375
17.20560319616, 1832.5
17.21450799973583, 1563.53125
17.22341537420984, 1143.65625
17.23232532260981, 433.40625
17.24123784796352, 174.09375
17.250152953298752, 142.671875
17.25907064164328, 134.25
17.267990916024893, 123.6875
17.27691377947136, 114.875
17.28583923501047, 121.234375
17.294767285669998, 141.25
17.303697934477732, 133.3125
17.312631184461438, 110.765625
17.32156703864891, 104.484375
17.330505500067922, 112.96875
17.33944657174625, 121.3125
17.34839025671168, 114.828125
17.357336557991992, 121.515625
17.36628547861496, 196.75
17.37523702160837, 437.71875
17.384191190000003, 652.546875
17.39314798681763, 538.984375
17.40210741508904, 266.53125
17.411069477842013, 144.828125
17.42003417810432, 111.171875
17.42900151890375, 100.71875
17.43797150326808, 98.75
17.44694413422509, 97.21875
17.45591941480256, 95.5625
17.46489734802827, 96.21875
17.473877936930002, 91.921875
17.48286118453553, 93.59375
17.49184709387264, 91.515625
17.500835667969113, 96.65625
17.50982690985272, 109.546875
17.51882082255125, 145.046875
17.52781740909248, 296.390625
17.53681667250419, 523.21875
17.54581861581416, 406.34375
17.55482324205017, 259.0
17.56383055424, 381.0625
17.57284055541143, 1243.453125
17.58185324859224, 2111.5
17.59086863681021, 2081.859375
17.59988672309312, 1595.3125
17.60890751046875, 679.046875
17.617931001964884, 282.21875
17.62695720060929, 161.671875
17.63598610942976, 123.703125
17.645017731454068, 107.5625
17.65405206971, 99.15625
17.66308912722533, 91.640625
17.67212890702784, 87.28125
17.68117141214531, 90.859375
17.69021664560552, 88.28125
17.699264610436252, 88.46875
17.70831530966528, 105.953125
17.71736874632039, 136.25
17.72642492342936, 156.578125
17.73548384401997, 127.40625
17.744545511120002, 93.78125
17.75360992775723, 84.71875
17.76267709695944, 84.859375
17.77174702175441, 85.84375
17.780819705169918, 86.84375
17.789895150233754, 93.359375
17.79897335997368, 90.71875
17.808054337417488, 79.046875
17.81713808559296, 69.78125
17.82622460752787, 69.8125
17.83531390625, 72.640625
17.84440598478713, 88.8125
17.853500846167044, 101.109375
17.86259849341751, 124.890625
17.87169892956632, 245.03125
17.88080215764125, 399.5
17.88990818067008, 322.625
17.89901700168059, 157.640625
17.90812862370056, 96.109375
17.917243049757772, 88.359375
17.926360282879997, 78.703125
17.935480326095032, 71.125
17.94460318243064, 70.421875
17.953728854914612, 79.234375
17.962857346574722, 95.84375
17.971988660438747, 94.375
17.981122799534482, 78.84375
17.990259766889693, 80.734375
17.99939956553216, 130.703125
18.00854219848967, 445.765625
18.01768766879, 1154.484375
18.02683597946093, 1090.1875
18.03598713353024, 527.328125
18.045141134025712, 331.625
18.05429798397512, 159.453125
18.063457686406252, 90.078125
18.07262024434688, 83.34375
18.081785660824792, 81.34375
18.09095393886776, 85.484375
18.10012508150357, 87.671875
18.10929909176, 81.75
18.118475972664832, 77.75
18.127655727245838, 100.765625
18.13683835853081, 197.03125
18.14602386954752, 236.0625
18.15521226332375, 138.921875
18.16440354288728, 76.640625
18.17359771126589, 63.203125
18.18279477148736, 62.390625
18.19199472657947, 61.578125
18.20119757957, 60.734375
18.21040333348673, 59.234375
18.21961199135744, 59.109375
18.22882355620991, 57.46875
18.23803803107192, 60.546875
18.24725541897125, 71.28125
18.256475722935683, 115.671875
18.265698945992987, 150.1875
18.27492509117096, 119.125
18.28415416149737, 107.125
18.293386160000004, 111.96875
18.302621089706633, 87.6875
18.31185895364504, 67.453125
18.32109975484301, 67.71875
18.330343496328318, 67.625
18.33959018112875, 65.109375
18.348839812272082, 72.359375
18.35809239278609, 106.6875
18.36734792569856, 231.609375
18.37660641403727, 655.25
18.38586786083, 1287.53125
18.39513226910453, 1606.390625
18.40439964188864, 1358.984375
18.41366998221011, 909.46875
18.422943293096722, 415.328125
18.43221957757625, 209.078125
18.44149883867648, 130.90625
18.45078107942519, 82.609375
18.460066302850162, 69.984375
18.46935451197917, 65.203125
18.478645709840002, 66.15625
18.48793989946043, 92.484375
18.497237083868242, 180.203125
18.50653726609121, 224.578125
18.51584044915712, 162.296875
18.52514663609375, 95.53125
18.53445582992888, 71.578125
18.54376803369029, 60.875
18.553083250405763, 63.109375
18.56240148310307, 86.21875
18.571722734810002, 140.109375
18.58104700855433, 172.796875
18.59037430736384, 157.6875
18.59970463426631, 108.359375
18.60903799228952, 74.328125
18.618374384461248, 58.625
18.62771381380928, 54.15625
18.63705628336139, 55.125
18.646401796145362, 54.203125
18.65575035518897, 49.078125
18.66510196352, 48.0625
18.67445662416623, 54.4375
18.683814340155443, 91.890625
18.69317511451541, 196.5
18.70253895027392, 228.15625
18.71190585045875, 118.3125
18.72127581809768, 58.90625
18.730648856218487, 48.9375
18.74002496784896, 63.984375
18.74940415601687, 158.5625
18.758786423750003, 312.6875
18.76817177407613, 272.234375
18.77756021002304, 350.140625
18.786951734618512, 445.265625
18.796346350890317, 331.3125
18.80574406186625, 113.78125
18.81514487057408, 80.640625
18.82454878004159, 126.078125
18.83395579329656, 261.234375
18.843365913366767, 394.34375
18.852779143280003, 464.078125
18.86219548606403, 405.40625
18.87161494474664, 199.703125
18.881037522355612, 201.078125
18.890463221918722, 388.9375
18.899892046463748, 403.578125
18.909323999018483, 186.28125
18.91875908261069, 66.6875
18.92819730026816, 45.4375
18.93763865501867, 42.296875
18.94708314989, 41.4375
18.95653078790993, 42.046875
18.96598157210624, 41.625
18.97543550550671, 43.609375
18.984892591139122, 43.46875
18.994352832031254, 45.1875
19.00381623121088, 46.375
19.01328279170579, 43.5
19.02275251654376, 41.171875
19.03222540875257, 38.6875
19.04170147136, 38.953125
19.05118070739383, 35.96875
19.06066311988184, 41.078125
19.070148711851807, 45.84375
19.07963748633152, 51.578125
19.08912944634875, 67.953125
19.09862459493128, 158.46875
19.10812293510689, 261.78125
19.11762446990336, 172.578125
19.12712920234847, 65.859375
19.13663713547, 40.15625
19.146148272295733, 48.140625
19.15566261585344, 62.140625
19.16518016917091, 85.9375
19.174700935275922, 126.0625
19.184224917196254, 127.484375
19.19375211795968, 71.953125
19.20328254059399, 50.5
19.212816188126958, 42.015625
19.222353063586368, 33.171875
19.23189317, 27.796875
19.24143651039563, 24.703125
19.25098308780104, 24.625
19.26053290524401, 23.421875
19.270085965752322, 26.46875
19.27964227235375, 37.140625
19.28920182807608, 45.78125
19.298764635947087, 37.671875
19.30833069899456, 41.515625
19.31790002024627, 113.65625
19.327472602729998, 314.875
19.33704844947353, 433.546875
19.34662756350464, 264.203125
19.356209947851113, 116.0
19.36579560554072, 104.21875
19.37538453960125, 97.15625
19.38497675306048, 89.25
19.39457224894619, 72.25
19.404171030286157, 52.375
19.41377310010817, 52.453125
19.423378461440002, 61.71875
19.43298711730943, 46.984375
19.442599070744237, 38.0
19.452214324772207, 45.96875
19.46183288242112, 58.15625
19.47145474671875, 63.03125
19.481079920692878, 49.90625
19.49070840737129, 40.703125
19.500340209781758, 55.0625
19.50997533095207, 71.1875
19.51961377391, 82.15625
19.52925554168333, 115.734375
19.53890063729984, 163.546875
19.54854906378731, 123.15625
19.55820082417352, 63.84375
19.56785592148625, 51.921875
19.57751435875328, 60.296875
19.58717613900239, 114.390625
19.59684126526136, 221.25
19.606509740557968, 521.453125
19.61618156792, 1321.609375
19.62585675037523, 1275.703125
19.63553529095144, 424.984375
19.645217192676412, 128.421875
19.65490245857792, 118.390625
19.66459109168375, 190.46875
19.67428309502168, 254.890625
19.683978471619493, 269.046875
19.69367722450496, 317.984375
19.70337935670587, 294.65625
19.71308487125, 137.765625
19.72279377116513, 50.734375
19.73250605947904, 32.484375
19.74222173921951, 32.15625
19.75194081341432, 42.875
19.76166328509125, 63.375
19.77138915727808, 108.359375
19.78111843300259, 206.046875
19.790851115292558, 452.765625
19.80058720717577, 696.453125
19.81032671168, 649.703125
19.820069631833032, 342.96875
19.829815970662644, 200.546875
19.83956573119661, 211.125
19.849318916462718, 117.6875
19.85907552948875, 42.671875
19.868835573302484, 25.5
19.87859905093169, 21.09375
19.88836596540416, 20.5
19.89813631974767, 19.109375
19.907910116990003, 19.15625
19.917687360158933, 17.265625
19.92746805228224, 16.15625
19.93725219638771, 17.515625
19.94703979550312, 18.109375
19.95683085265625, 15.78125
19.96662537087488, 14.65625
19.97642335318679, 15.671875
19.98622480261976, 17.40625
19.99602972220157, 18.359375
20.00583811496, 16.5
20.01564998392283, 15.671875
